"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"cell cycle","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,5
"cell death","DNA-dependent protein kinase",0.3881908264378384,0,8
"cell death","Glycogen synthase kinase-3 beta",0.36520584329349265,1,8
"cell death","MAP kinase ERK1",0.010215548064153642,0,8
"cell death","Serine/threonine-protein kinase AKT",0.10470936765757484,0,8
"cell death","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,8
"cell death","Serine/threonine-protein kinase PAK6",0.0025538870160384105,0,8
"cell death","TGF-beta receptor type II",0.007661661048115231,0,8
"cell death","Tyrosine-protein kinase JAK2",0.010215548064153642,0,8
"cell differentiation","DNA-dependent protein kinase",0.3881908264378384,0,11
"cell differentiation","Glycogen synthase kinase-3 beta",0.36520584329349265,1,11
"cell differentiation","Hepatocyte growth factor receptor",0.005107774032076821,0,11
"cell differentiation","MAP kinase ERK1",0.010215548064153642,0,11
"cell differentiation","Protein kinase C zeta",0.05873940136888344,0,11
"cell differentiation","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,11
"cell differentiation","Serine/threonine-protein kinase AKT",0.10470936765757484,0,11
"cell differentiation","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,11
"cell differentiation","TGF-beta receptor type II",0.007661661048115231,0,11
"cell differentiation","Tyrosine-protein kinase JAK1",0.0025538870160384105,0,11
"cell differentiation","Tyrosine-protein kinase JAK2",0.010215548064153642,0,11
"cell division","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,2
"cell division","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,2
"cell morphogenesis","Epidermal growth factor receptor erbB1",1.0624169986719787,3,7
"cell morphogenesis","Glycogen synthase kinase-3 beta",0.36520584329349265,1,7
"cell morphogenesis","Hepatocyte growth factor receptor",0.005107774032076821,0,7
"cell morphogenesis","MAP kinase ERK1",0.010215548064153642,0,7
"cell morphogenesis","Protein kinase C zeta",0.05873940136888344,0,7
"cell morphogenesis","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,7
"cell morphogenesis","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,7
"cell motility","Epidermal growth factor receptor erbB1",1.0624169986719787,3,5
"cell motility","Glycogen synthase kinase-3 beta",0.36520584329349265,1,5
"cell motility","Protein kinase C zeta",0.05873940136888344,0,5
"cell motility","Tyrosine-protein kinase JAK1",0.0025538870160384105,0,5
"cell motility","Tyrosine-protein kinase JAK2",0.010215548064153642,0,5
"cell proliferation","DNA-dependent protein kinase",0.3881908264378384,0,5
"cell proliferation","Epidermal growth factor receptor erbB1",1.0624169986719787,3,5
"cell proliferation","Hepatocyte growth factor receptor",0.005107774032076821,0,5
"cell proliferation","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,5
"cell proliferation","Serine/threonine-protein kinase AKT",0.10470936765757484,0,5
"cell-cell signaling","Glycogen synthase kinase-3 beta",0.36520584329349265,1,2
"cell-cell signaling","Serine/threonine-protein kinase AKT",0.10470936765757484,0,2
"cellular nitrogen compound metabolic process","Glycogen synthase kinase-3 beta",0.36520584329349265,1,5
"cellular nitrogen compound metabolic process","MAP kinase ERK1",0.010215548064153642,0,5
"cellular nitrogen compound metabolic process","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,5
"cellular nitrogen compound metabolic process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,5
"cellular nitrogen compound metabolic process","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,5
"cellular protein modification process","CaM-kinase kinase beta",0.015323322096230461,0,15
"cellular protein modification process","DNA-dependent protein kinase",0.3881908264378384,0,15
"cellular protein modification process","Epidermal growth factor receptor erbB1",1.0624169986719787,3,15
"cellular protein modification process","Glycogen synthase kinase-3 beta",0.36520584329349265,1,15
"cellular protein modification process","Hepatocyte growth factor receptor",0.005107774032076821,0,15
"cellular protein modification process","MAP kinase ERK1",0.010215548064153642,0,15
"cellular protein modification process","Protein kinase C zeta",0.05873940136888344,0,15
"cellular protein modification process","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,15
"cellular protein modification process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,15
"cellular protein modification process","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,15
"cellular protein modification process","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,15
"cellular protein modification process","Serine/threonine-protein kinase PAK6",0.0025538870160384105,0,15
"cellular protein modification process","TGF-beta receptor type II",0.007661661048115231,0,15
"cellular protein modification process","Tyrosine-protein kinase JAK1",0.0025538870160384105,0,15
"cellular protein modification process","Tyrosine-protein kinase JAK2",0.010215548064153642,0,15
"cellular response to drug","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,1
"chromosome organization","DNA-dependent protein kinase",0.3881908264378384,0,3
"chromosome organization","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,3
"chromosome organization","Tyrosine-protein kinase JAK2",0.010215548064153642,0,3
"circulatory system process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,1
"cytoskeleton organization","Protein kinase C zeta",0.05873940136888344,0,5
"cytoskeleton organization","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,5
"cytoskeleton organization","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,5
"cytoskeleton organization","Serine/threonine-protein kinase PAK6",0.0025538870160384105,0,5
"cytoskeleton organization","Tyrosine-protein kinase JAK2",0.010215548064153642,0,5
"cytoskeleton-dependent intracellular transport","Protein kinase C zeta",0.05873940136888344,0,1
"embryo development","DNA-dependent protein kinase",0.3881908264378384,0,5
"embryo development","Epidermal growth factor receptor erbB1",1.0624169986719787,3,5
"embryo development","MAP kinase ERK1",0.010215548064153642,0,5
"embryo development","Serine/threonine-protein kinase AKT",0.10470936765757484,0,5
"embryo development","TGF-beta receptor type II",0.007661661048115231,0,5
"female pregnancy","Serine/threonine-protein kinase AKT",0.10470936765757484,0,2
"female pregnancy","TGF-beta receptor type II",0.007661661048115231,0,2
"generation of precursor metabolites and energy","Glycogen synthase kinase-3 beta",0.36520584329349265,1,2
"generation of precursor metabolites and energy","Serine/threonine-protein kinase AKT",0.10470936765757484,0,2
"growth","Protein kinase C zeta",0.05873940136888344,0,3
"growth","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,3
"growth","TGF-beta receptor type II",0.007661661048115231,0,3
"homeostatic process","DNA-dependent protein kinase",0.3881908264378384,0,3
"homeostatic process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,3
"homeostatic process","Tyrosine-protein kinase JAK2",0.010215548064153642,0,3
"immune system process","DNA-dependent protein kinase",0.3881908264378384,0,6
"immune system process","MAP kinase ERK1",0.010215548064153642,0,6
"immune system process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,6
"immune system process","TGF-beta receptor type II",0.007661661048115231,0,6
"immune system process","Tyrosine-protein kinase JAK1",0.0025538870160384105,0,6
"immune system process","Tyrosine-protein kinase JAK2",0.010215548064153642,0,6
"lipid metabolic process","Epidermal growth factor receptor erbB1",1.0624169986719787,3,3
"lipid metabolic process","MAP kinase ERK1",0.010215548064153642,0,3
"lipid metabolic process","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,3
"locomotion","Hepatocyte growth factor receptor",0.005107774032076821,0,3
"locomotion","MAP kinase ERK1",0.010215548064153642,0,3
"locomotion","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,3
"membrane organization","Epidermal growth factor receptor erbB1",1.0624169986719787,3,2
"membrane organization","Glycogen synthase kinase-3 beta",0.36520584329349265,1,2
"metabolic process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,1
"microtubule-based process","Protein kinase C zeta",0.05873940136888344,0,3
"microtubule-based process","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,3
"microtubule-based process","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,3
"mitochondrion organization","Glycogen synthase kinase-3 beta",0.36520584329349265,1,2
"mitochondrion organization","Serine/threonine-protein kinase AKT",0.10470936765757484,0,2
"mitotic nuclear division","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,2
"mitotic nuclear division","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,2
"multicellular organismal development","DNA-dependent protein kinase",0.3881908264378384,0,11
"multicellular organismal development","Epidermal growth factor receptor erbB1",1.0624169986719787,3,11
"multicellular organismal development","Glycogen synthase kinase-3 beta",0.36520584329349265,1,11
"multicellular organismal development","Hepatocyte growth factor receptor",0.005107774032076821,0,11
"multicellular organismal development","MAP kinase ERK1",0.010215548064153642,0,11
"multicellular organismal development","Protein kinase C zeta",0.05873940136888344,0,11
"multicellular organismal development","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,11
"multicellular organismal development","Serine/threonine-protein kinase AKT",0.10470936765757484,0,11
"multicellular organismal development","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,11
"multicellular organismal development","TGF-beta receptor type II",0.007661661048115231,0,11
"multicellular organismal development","Tyrosine-protein kinase JAK2",0.010215548064153642,0,11
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase AKT",0.10470936765757484,0,1
"neurological system process","Epidermal growth factor receptor erbB1",1.0624169986719787,3,3
"neurological system process","MAP kinase ERK1",0.010215548064153642,0,3
"neurological system process","Protein kinase C zeta",0.05873940136888344,0,3
"nucleocytoplasmic transport","Glycogen synthase kinase-3 beta",0.36520584329349265,1,4
"nucleocytoplasmic transport","MAP kinase ERK1",0.010215548064153642,0,4
"nucleocytoplasmic transport","Serine/threonine-protein kinase AKT",0.10470936765757484,0,4
"nucleocytoplasmic transport","Tyrosine-protein kinase JAK2",0.010215548064153642,0,4
"phosphorylation","CaM-kinase kinase beta",0.015323322096230461,0,15
"phosphorylation","DNA-dependent protein kinase",0.3881908264378384,0,15
"phosphorylation","Epidermal growth factor receptor erbB1",1.0624169986719787,3,15
"phosphorylation","Glycogen synthase kinase-3 beta",0.36520584329349265,1,15
"phosphorylation","Hepatocyte growth factor receptor",0.005107774032076821,0,15
"phosphorylation","MAP kinase ERK1",0.010215548064153642,0,15
"phosphorylation","Protein kinase C zeta",0.05873940136888344,0,15
"phosphorylation","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,15
"phosphorylation","Serine/threonine-protein kinase AKT",0.10470936765757484,0,15
"phosphorylation","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,15
"phosphorylation","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,15
"phosphorylation","Serine/threonine-protein kinase PAK6",0.0025538870160384105,0,15
"phosphorylation","TGF-beta receptor type II",0.007661661048115231,0,15
"phosphorylation","Tyrosine-protein kinase JAK1",0.0025538870160384105,0,15
"phosphorylation","Tyrosine-protein kinase JAK2",0.010215548064153642,0,15
"plasma membrane organization","Protein kinase C zeta",0.05873940136888344,0,2
"plasma membrane organization","Serine/threonine-protein kinase AKT",0.10470936765757484,0,2
"positive regulation of apoptotic process","DNA-dependent protein kinase",0.3881908264378384,0,5
"positive regulation of apoptotic process","Glycogen synthase kinase-3 beta",0.36520584329349265,1,5
"positive regulation of apoptotic process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,5
"positive regulation of apoptotic process","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,5
"positive regulation of apoptotic process","Tyrosine-protein kinase JAK2",0.010215548064153642,0,5
"positive regulation of catalytic activity","Epidermal growth factor receptor erbB1",1.0624169986719787,3,9
"positive regulation of catalytic activity","Glycogen synthase kinase-3 beta",0.36520584329349265,1,9
"positive regulation of catalytic activity","MAP kinase ERK1",0.010215548064153642,0,9
"positive regulation of catalytic activity","Protein kinase C zeta",0.05873940136888344,0,9
"positive regulation of catalytic activity","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,9
"positive regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.10470936765757484,0,9
"positive regulation of catalytic activity","TGF-beta receptor type II",0.007661661048115231,0,9
"positive regulation of catalytic activity","Tyrosine-protein kinase JAK1",0.0025538870160384105,0,9
"positive regulation of catalytic activity","Tyrosine-protein kinase JAK2",0.010215548064153642,0,9
"protein complex assembly","Glycogen synthase kinase-3 beta",0.36520584329349265,1,6
"protein complex assembly","MAP kinase ERK1",0.010215548064153642,0,6
"protein complex assembly","Protein kinase C zeta",0.05873940136888344,0,6
"protein complex assembly","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,6
"protein complex assembly","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,6
"protein complex assembly","Tyrosine-protein kinase JAK2",0.010215548064153642,0,6
"protein stabilization","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,1
"protein targeting","MAP kinase ERK1",0.010215548064153642,0,3
"protein targeting","Serine/threonine-protein kinase AKT",0.10470936765757484,0,3
"protein targeting","Tyrosine-protein kinase JAK2",0.010215548064153642,0,3
"proteolysis","Glycogen synthase kinase-3 beta",0.36520584329349265,1,2
"proteolysis","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,2
"regulation of catalytic activity","CaM-kinase kinase beta",0.015323322096230461,0,5
"regulation of catalytic activity","Epidermal growth factor receptor erbB1",1.0624169986719787,3,5
"regulation of catalytic activity","Glycogen synthase kinase-3 beta",0.36520584329349265,1,5
"regulation of catalytic activity","Protein kinase C zeta",0.05873940136888344,0,5
"regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.10470936765757484,0,5
"regulation of protein localization","Epidermal growth factor receptor erbB1",1.0624169986719787,3,6
"regulation of protein localization","Glycogen synthase kinase-3 beta",0.36520584329349265,1,6
"regulation of protein localization","Protein kinase C zeta",0.05873940136888344,0,6
"regulation of protein localization","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,6
"regulation of protein localization","Serine/threonine-protein kinase AKT",0.10470936765757484,0,6
"regulation of protein localization","Tyrosine-protein kinase JAK2",0.010215548064153642,0,6
"reproduction","DNA-dependent protein kinase",0.3881908264378384,0,4
"reproduction","Epidermal growth factor receptor erbB1",1.0624169986719787,3,4
"reproduction","Serine/threonine-protein kinase AKT",0.10470936765757484,0,4
"reproduction","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,4
"response to antibiotic","Tyrosine-protein kinase JAK1",0.0025538870160384105,0,2
"response to antibiotic","Tyrosine-protein kinase JAK2",0.010215548064153642,0,2
"response to stress","DNA-dependent protein kinase",0.3881908264378384,0,12
"response to stress","Epidermal growth factor receptor erbB1",1.0624169986719787,3,12
"response to stress","Glycogen synthase kinase-3 beta",0.36520584329349265,1,12
"response to stress","MAP kinase ERK1",0.010215548064153642,0,12
"response to stress","Protein kinase C zeta",0.05873940136888344,0,12
"response to stress","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,12
"response to stress","Serine/threonine-protein kinase AKT",0.10470936765757484,0,12
"response to stress","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,12
"response to stress","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,12
"response to stress","TGF-beta receptor type II",0.007661661048115231,0,12
"response to stress","Tyrosine-protein kinase JAK1",0.0025538870160384105,0,12
"response to stress","Tyrosine-protein kinase JAK2",0.010215548064153642,0,12
"response to toxic substance","MAP kinase ERK1",0.010215548064153642,0,1
"signal transduction","CaM-kinase kinase beta",0.015323322096230461,0,15
"signal transduction","DNA-dependent protein kinase",0.3881908264378384,0,15
"signal transduction","Epidermal growth factor receptor erbB1",1.0624169986719787,3,15
"signal transduction","Glycogen synthase kinase-3 beta",0.36520584329349265,1,15
"signal transduction","Hepatocyte growth factor receptor",0.005107774032076821,0,15
"signal transduction","MAP kinase ERK1",0.010215548064153642,0,15
"signal transduction","Protein kinase C zeta",0.05873940136888344,0,15
"signal transduction","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,15
"signal transduction","Serine/threonine-protein kinase AKT",0.10470936765757484,0,15
"signal transduction","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,15
"signal transduction","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,15
"signal transduction","Serine/threonine-protein kinase PAK6",0.0025538870160384105,0,15
"signal transduction","TGF-beta receptor type II",0.007661661048115231,0,15
"signal transduction","Tyrosine-protein kinase JAK1",0.0025538870160384105,0,15
"signal transduction","Tyrosine-protein kinase JAK2",0.010215548064153642,0,15
"small molecule metabolic process","MAP kinase ERK1",0.010215548064153642,0,2
"small molecule metabolic process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,2
"symbiosis, encompassing mutualism through parasitism","MAP kinase ERK1",0.010215548064153642,0,1
"translation","Serine/threonine-protein kinase AKT",0.10470936765757484,0,1
"transport","Glycogen synthase kinase-3 beta",0.36520584329349265,1,2
"transport","Serine/threonine-protein kinase AKT",0.10470936765757484,0,2
"vesicle-mediated transport","MAP kinase ERK1",0.010215548064153642,0,2
"vesicle-mediated transport","TGF-beta receptor type II",0.007661661048115231,0,2
"zymogen activation","Tyrosine-protein kinase JAK2",0.010215548064153642,0,1
