"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"cell junction organization","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,3
"cell junction organization","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,3
"cell junction organization","Tyrosine-protein kinase SRC",0.5771784656246808,2,3
"cell morphogenesis","Casein kinase I delta",0.007661661048115231,0,10
"cell morphogenesis","Epidermal growth factor receptor erbB1",1.0624169986719787,3,10
"cell morphogenesis","Fibroblast growth factor receptor 2",0.012769435080192054,0,10
"cell morphogenesis","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,10
"cell morphogenesis","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,10
"cell morphogenesis","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,10
"cell morphogenesis","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,10
"cell morphogenesis","Tyrosine-protein kinase ABL",0.03830830524057616,1,10
"cell morphogenesis","Tyrosine-protein kinase SRC",0.5771784656246808,2,10
"cell morphogenesis","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,10
"cell motility","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,9
"cell motility","Ephrin type-B receptor 4",0.015323322096230461,0,9
"cell motility","Epidermal growth factor receptor erbB1",1.0624169986719787,3,9
"cell motility","Fibroblast growth factor receptor 1",0.22984983144345694,0,9
"cell motility","Stem cell growth factor receptor",0.18387986515476554,4,9
"cell motility","Tyrosine-protein kinase SRC",0.5771784656246808,2,9
"cell motility","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,9
"cell motility","Vascular endothelial growth factor receptor 1",0.012769435080192054,0,9
"cell motility","Vascular endothelial growth factor receptor 2",1.325467361323935,0,9
"cell proliferation","Epidermal growth factor receptor erbB1",1.0624169986719787,3,12
"cell proliferation","Fibroblast growth factor receptor 1",0.22984983144345694,0,12
"cell proliferation","Fibroblast growth factor receptor 2",0.012769435080192054,0,12
"cell proliferation","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,12
"cell proliferation","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,12
"cell proliferation","Serine/threonine-protein kinase AKT",0.10470936765757484,0,12
"cell proliferation","Serine/threonine-protein kinase PIM1",0.030646644192460923,0,12
"cell proliferation","Serine/threonine-protein kinase RAF",0.028092757176422515,0,12
"cell proliferation","Stem cell growth factor receptor",0.18387986515476554,4,12
"cell proliferation","Tyrosine-protein kinase ABL",0.03830830524057616,1,12
"cell proliferation","Tyrosine-protein kinase SRC",0.5771784656246808,2,12
"cell proliferation","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,12
"cell-cell signaling","Fibroblast growth factor receptor 1",0.22984983144345694,0,5
"cell-cell signaling","Fibroblast growth factor receptor 2",0.012769435080192054,0,5
"cell-cell signaling","Serine/threonine-protein kinase AKT",0.10470936765757484,0,5
"cell-cell signaling","Serine/threonine-protein kinase RAF",0.028092757176422515,0,5
"cell-cell signaling","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,5
"cellular component assembly","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,5
"cellular component assembly","Casein kinase I delta",0.007661661048115231,0,5
"cellular component assembly","Stem cell growth factor receptor",0.18387986515476554,4,5
"cellular component assembly","Tyrosine-protein kinase ABL",0.03830830524057616,1,5
"cellular component assembly","Tyrosine-protein kinase SRC",0.5771784656246808,2,5
"cellular nitrogen compound metabolic process","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,8
"cellular nitrogen compound metabolic process","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,8
"cellular nitrogen compound metabolic process","Casein kinase I delta",0.007661661048115231,0,8
"cellular nitrogen compound metabolic process","Fibroblast growth factor receptor 1",0.22984983144345694,0,8
"cellular nitrogen compound metabolic process","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,8
"cellular nitrogen compound metabolic process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,8
"cellular nitrogen compound metabolic process","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,8
"cellular nitrogen compound metabolic process","Tyrosine-protein kinase BTK",0.007661661048115231,0,8
"cellular protein modification process","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,27
"cellular protein modification process","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,27
"cellular protein modification process","Casein kinase I delta",0.007661661048115231,0,27
"cellular protein modification process","Ephrin type-B receptor 4",0.015323322096230461,0,27
"cellular protein modification process","Epidermal growth factor receptor erbB1",1.0624169986719787,3,27
"cellular protein modification process","Fibroblast growth factor receptor 1",0.22984983144345694,0,27
"cellular protein modification process","Fibroblast growth factor receptor 2",0.012769435080192054,0,27
"cellular protein modification process","Inhibitor of nuclear factor kappa B kinase beta subunit",0.1889876391868424,0,27
"cellular protein modification process","Insulin-like growth factor I receptor",0.012769435080192054,0,27
"cellular protein modification process","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,27
"cellular protein modification process","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,27
"cellular protein modification process","Ribosomal protein S6 kinase alpha 3",0.012769435080192054,0,27
"cellular protein modification process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,27
"cellular protein modification process","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,27
"cellular protein modification process","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,27
"cellular protein modification process","Serine/threonine-protein kinase Chk1",0.025538870160384107,0,27
"cellular protein modification process","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,27
"cellular protein modification process","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,27
"cellular protein modification process","Serine/threonine-protein kinase PIM1",0.030646644192460923,0,27
"cellular protein modification process","Serine/threonine-protein kinase RAF",0.028092757176422515,0,27
"cellular protein modification process","Stem cell growth factor receptor",0.18387986515476554,4,27
"cellular protein modification process","Tyrosine-protein kinase ABL",0.03830830524057616,1,27
"cellular protein modification process","Tyrosine-protein kinase BTK",0.007661661048115231,0,27
"cellular protein modification process","Tyrosine-protein kinase SRC",0.5771784656246808,2,27
"cellular protein modification process","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,27
"cellular protein modification process","Vascular endothelial growth factor receptor 1",0.012769435080192054,0,27
"cellular protein modification process","Vascular endothelial growth factor receptor 2",1.325467361323935,0,27
"cellular response to drug","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,1
"chromosome organization","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,3
"chromosome organization","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,3
"chromosome organization","Serine/threonine-protein kinase Chk1",0.025538870160384107,0,3
"circulatory system process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,3
"circulatory system process","Tyrosine-protein kinase SRC",0.5771784656246808,2,3
"circulatory system process","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,3
"cytoskeleton organization","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,10
"cytoskeleton organization","Casein kinase I delta",0.007661661048115231,0,10
"cytoskeleton organization","Inhibitor of nuclear factor kappa B kinase beta subunit",0.1889876391868424,0,10
"cytoskeleton organization","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,10
"cytoskeleton organization","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,10
"cytoskeleton organization","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,10
"cytoskeleton organization","Serine/threonine-protein kinase RAF",0.028092757176422515,0,10
"cytoskeleton organization","Stem cell growth factor receptor",0.18387986515476554,4,10
"cytoskeleton organization","Tyrosine-protein kinase ABL",0.03830830524057616,1,10
"cytoskeleton organization","Tyrosine-protein kinase SRC",0.5771784656246808,2,10
"developmental maturation","Fibroblast growth factor receptor 1",0.22984983144345694,0,2
"developmental maturation","Tyrosine-protein kinase BTK",0.007661661048115231,0,2
"embryo development","Epidermal growth factor receptor erbB1",1.0624169986719787,3,7
"embryo development","Fibroblast growth factor receptor 1",0.22984983144345694,0,7
"embryo development","Fibroblast growth factor receptor 2",0.012769435080192054,0,7
"embryo development","Serine/threonine-protein kinase AKT",0.10470936765757484,0,7
"embryo development","Stem cell growth factor receptor",0.18387986515476554,4,7
"embryo development","Vascular endothelial growth factor receptor 1",0.012769435080192054,0,7
"embryo development","Vascular endothelial growth factor receptor 2",1.325467361323935,0,7
"extracellular matrix organization","Vascular endothelial growth factor receptor 2",1.325467361323935,0,1
"female pregnancy","Serine/threonine-protein kinase AKT",0.10470936765757484,0,1
"generation of precursor metabolites and energy","Serine/threonine-protein kinase AKT",0.10470936765757484,0,2
"generation of precursor metabolites and energy","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,2
"growth","Fibroblast growth factor receptor 2",0.012769435080192054,0,3
"growth","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,3
"growth","Tyrosine-protein kinase ABL",0.03830830524057616,1,3
"homeostatic process","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,6
"homeostatic process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,6
"homeostatic process","Serine/threonine-protein kinase RAF",0.028092757176422515,0,6
"homeostatic process","Stem cell growth factor receptor",0.18387986515476554,4,6
"homeostatic process","Tyrosine-protein kinase ABL",0.03830830524057616,1,6
"homeostatic process","Tyrosine-protein kinase SRC",0.5771784656246808,2,6
"immune system process","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,16
"immune system process","Fibroblast growth factor receptor 2",0.012769435080192054,0,16
"immune system process","Inhibitor of nuclear factor kappa B kinase beta subunit",0.1889876391868424,0,16
"immune system process","Insulin-like growth factor I receptor",0.012769435080192054,0,16
"immune system process","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,16
"immune system process","Ribosomal protein S6 kinase alpha 3",0.012769435080192054,0,16
"immune system process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,16
"immune system process","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,16
"immune system process","Serine/threonine-protein kinase RAF",0.028092757176422515,0,16
"immune system process","Stem cell growth factor receptor",0.18387986515476554,4,16
"immune system process","Tyrosine-protein kinase ABL",0.03830830524057616,1,16
"immune system process","Tyrosine-protein kinase BTK",0.007661661048115231,0,16
"immune system process","Tyrosine-protein kinase SRC",0.5771784656246808,2,16
"immune system process","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,16
"immune system process","Vascular endothelial growth factor receptor 1",0.012769435080192054,0,16
"immune system process","Vascular endothelial growth factor receptor 2",1.325467361323935,0,16
"lipid metabolic process","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,7
"lipid metabolic process","Epidermal growth factor receptor erbB1",1.0624169986719787,3,7
"lipid metabolic process","Fibroblast growth factor receptor 1",0.22984983144345694,0,7
"lipid metabolic process","Fibroblast growth factor receptor 2",0.012769435080192054,0,7
"lipid metabolic process","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,7
"lipid metabolic process","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,7
"lipid metabolic process","Stem cell growth factor receptor",0.18387986515476554,4,7
"locomotion","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,3
"locomotion","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,3
"locomotion","Vascular endothelial growth factor receptor 1",0.012769435080192054,0,3
"membrane organization","Casein kinase I delta",0.007661661048115231,0,2
"membrane organization","Epidermal growth factor receptor erbB1",1.0624169986719787,3,2
"metabolic process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,3
"metabolic process","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,3
"metabolic process","Serine/threonine-protein kinase PIM1",0.030646644192460923,0,3
"microtubule-based process","Casein kinase I delta",0.007661661048115231,0,3
"microtubule-based process","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,3
"microtubule-based process","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,3
"mitochondrion organization","Serine/threonine-protein kinase AKT",0.10470936765757484,0,1
"mitotic nuclear division","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,3
"mitotic nuclear division","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,3
"mitotic nuclear division","Tyrosine-protein kinase ABL",0.03830830524057616,1,3
"multicellular organismal development","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,21
"multicellular organismal development","Ephrin type-B receptor 4",0.015323322096230461,0,21
"multicellular organismal development","Epidermal growth factor receptor erbB1",1.0624169986719787,3,21
"multicellular organismal development","Fibroblast growth factor receptor 1",0.22984983144345694,0,21
"multicellular organismal development","Fibroblast growth factor receptor 2",0.012769435080192054,0,21
"multicellular organismal development","Inhibitor of nuclear factor kappa B kinase beta subunit",0.1889876391868424,0,21
"multicellular organismal development","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,21
"multicellular organismal development","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,21
"multicellular organismal development","Ribosomal protein S6 kinase alpha 3",0.012769435080192054,0,21
"multicellular organismal development","Serine/threonine-protein kinase AKT",0.10470936765757484,0,21
"multicellular organismal development","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,21
"multicellular organismal development","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,21
"multicellular organismal development","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,21
"multicellular organismal development","Serine/threonine-protein kinase PIM1",0.030646644192460923,0,21
"multicellular organismal development","Serine/threonine-protein kinase RAF",0.028092757176422515,0,21
"multicellular organismal development","Stem cell growth factor receptor",0.18387986515476554,4,21
"multicellular organismal development","Tyrosine-protein kinase ABL",0.03830830524057616,1,21
"multicellular organismal development","Tyrosine-protein kinase SRC",0.5771784656246808,2,21
"multicellular organismal development","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,21
"multicellular organismal development","Vascular endothelial growth factor receptor 1",0.012769435080192054,0,21
"multicellular organismal development","Vascular endothelial growth factor receptor 2",1.325467361323935,0,21
"negative regulation of endopeptidase activity","Ribosomal protein S6 kinase alpha 3",0.012769435080192054,0,5
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase AKT",0.10470936765757484,0,5
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,5
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase RAF",0.028092757176422515,0,5
"negative regulation of endopeptidase activity","Tyrosine-protein kinase SRC",0.5771784656246808,2,5
"neurological system process","Epidermal growth factor receptor erbB1",1.0624169986719787,3,4
"neurological system process","Fibroblast growth factor receptor 1",0.22984983144345694,0,4
"neurological system process","Stem cell growth factor receptor",0.18387986515476554,4,4
"neurological system process","Tyrosine-protein kinase ABL",0.03830830524057616,1,4
"nucleocytoplasmic transport","Serine/threonine-protein kinase AKT",0.10470936765757484,0,1
"phosphorylation","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,27
"phosphorylation","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,27
"phosphorylation","Casein kinase I delta",0.007661661048115231,0,27
"phosphorylation","Ephrin type-B receptor 4",0.015323322096230461,0,27
"phosphorylation","Epidermal growth factor receptor erbB1",1.0624169986719787,3,27
"phosphorylation","Fibroblast growth factor receptor 1",0.22984983144345694,0,27
"phosphorylation","Fibroblast growth factor receptor 2",0.012769435080192054,0,27
"phosphorylation","Inhibitor of nuclear factor kappa B kinase beta subunit",0.1889876391868424,0,27
"phosphorylation","Insulin-like growth factor I receptor",0.012769435080192054,0,27
"phosphorylation","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,27
"phosphorylation","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,27
"phosphorylation","Ribosomal protein S6 kinase alpha 3",0.012769435080192054,0,27
"phosphorylation","Serine/threonine-protein kinase AKT",0.10470936765757484,0,27
"phosphorylation","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,27
"phosphorylation","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,27
"phosphorylation","Serine/threonine-protein kinase Chk1",0.025538870160384107,0,27
"phosphorylation","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,27
"phosphorylation","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,27
"phosphorylation","Serine/threonine-protein kinase PIM1",0.030646644192460923,0,27
"phosphorylation","Serine/threonine-protein kinase RAF",0.028092757176422515,0,27
"phosphorylation","Stem cell growth factor receptor",0.18387986515476554,4,27
"phosphorylation","Tyrosine-protein kinase ABL",0.03830830524057616,1,27
"phosphorylation","Tyrosine-protein kinase BTK",0.007661661048115231,0,27
"phosphorylation","Tyrosine-protein kinase SRC",0.5771784656246808,2,27
"phosphorylation","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,27
"phosphorylation","Vascular endothelial growth factor receptor 1",0.012769435080192054,0,27
"phosphorylation","Vascular endothelial growth factor receptor 2",1.325467361323935,0,27
"pigmentation","Stem cell growth factor receptor",0.18387986515476554,4,1
"plasma membrane organization","Inhibitor of nuclear factor kappa B kinase beta subunit",0.1889876391868424,0,3
"plasma membrane organization","Serine/threonine-protein kinase AKT",0.10470936765757484,0,3
"plasma membrane organization","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,3
"positive regulation of apoptotic process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,4
"positive regulation of apoptotic process","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,4
"positive regulation of apoptotic process","Tyrosine-protein kinase ABL",0.03830830524057616,1,4
"positive regulation of apoptotic process","Tyrosine-protein kinase SRC",0.5771784656246808,2,4
"positive regulation of catalytic activity","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,17
"positive regulation of catalytic activity","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,17
"positive regulation of catalytic activity","Epidermal growth factor receptor erbB1",1.0624169986719787,3,17
"positive regulation of catalytic activity","Fibroblast growth factor receptor 1",0.22984983144345694,0,17
"positive regulation of catalytic activity","Fibroblast growth factor receptor 2",0.012769435080192054,0,17
"positive regulation of catalytic activity","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,17
"positive regulation of catalytic activity","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,17
"positive regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.10470936765757484,0,17
"positive regulation of catalytic activity","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,17
"positive regulation of catalytic activity","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,17
"positive regulation of catalytic activity","Serine/threonine-protein kinase PIM1",0.030646644192460923,0,17
"positive regulation of catalytic activity","Serine/threonine-protein kinase RAF",0.028092757176422515,0,17
"positive regulation of catalytic activity","Stem cell growth factor receptor",0.18387986515476554,4,17
"positive regulation of catalytic activity","Tyrosine-protein kinase ABL",0.03830830524057616,1,17
"positive regulation of catalytic activity","Tyrosine-protein kinase SRC",0.5771784656246808,2,17
"positive regulation of catalytic activity","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,17
"positive regulation of catalytic activity","Vascular endothelial growth factor receptor 1",0.012769435080192054,0,17
"protein complex assembly","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,8
"protein complex assembly","Casein kinase I delta",0.007661661048115231,0,8
"protein complex assembly","Insulin-like growth factor I receptor",0.012769435080192054,0,8
"protein complex assembly","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,8
"protein complex assembly","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,8
"protein complex assembly","Serine/threonine-protein kinase RAF",0.028092757176422515,0,8
"protein complex assembly","Tyrosine-protein kinase SRC",0.5771784656246808,2,8
"protein complex assembly","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,8
"protein stabilization","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,1
"protein targeting","Serine/threonine-protein kinase AKT",0.10470936765757484,0,1
"proteolysis","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,1
"regulation of catalytic activity","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,7
"regulation of catalytic activity","Epidermal growth factor receptor erbB1",1.0624169986719787,3,7
"regulation of catalytic activity","Inhibitor of nuclear factor kappa B kinase beta subunit",0.1889876391868424,0,7
"regulation of catalytic activity","Insulin-like growth factor I receptor",0.012769435080192054,0,7
"regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.10470936765757484,0,7
"regulation of catalytic activity","Tyrosine-protein kinase ABL",0.03830830524057616,1,7
"regulation of catalytic activity","Tyrosine-protein kinase SRC",0.5771784656246808,2,7
