"protein_class_pref_name","protein_class_short_name","go_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"AGC protein kinase AKT family","Akt","translation",0.6959491545145495,0,1
"AGC protein kinase AKT family","Akt","transmembrane transport",0.6959491545145495,0,1
"AGC protein kinase AKT family","Akt","transport",0.6959491545145495,0,2
"Atypical protein kinase PIKK family","Pikk","DNA metabolic process",0.048430261995138106,0,2
"Atypical protein kinase PIKK family","Pikk","aging",0.048430261995138106,0,4
"Atypical protein kinase PIKK family","Pikk","anatomical structure development",0.048430261995138106,0,11
"Atypical protein kinase PIKK family","Pikk","anatomical structure formation involved in morphogenesis",0.048430261995138106,0,7
"Atypical protein kinase PIKK family","Pikk","biosynthetic process",0.048430261995138106,0,5
"Atypical protein kinase PIKK family","Pikk","catabolic process",0.048430261995138106,0,5
"Atypical protein kinase PIKK family","Pikk","cell cycle",0.048430261995138106,0,6
"Atypical protein kinase PIKK family","Pikk","cell death",0.048430261995138106,0,7
"Atypical protein kinase PIKK family","Pikk","cell differentiation",0.048430261995138106,0,15
"Atypical protein kinase PIKK family","Pikk","cellular protein modification process",0.048430261995138106,0,16
"Atypical protein kinase PIKK family","Pikk","chromosome organization",0.048430261995138106,0,2
"Atypical protein kinase PIKK family","Pikk","chromosome segregation",0.048430261995138106,0,1
"Atypical protein kinase PIKK family","Pikk","embryo development",0.048430261995138106,0,10
"Atypical protein kinase PIKK family","Pikk","homeostatic process",0.048430261995138106,0,4
"Atypical protein kinase PIKK family","Pikk","immune system process",0.048430261995138106,0,11
"Atypical protein kinase PIKK family","Pikk","lipid metabolic process",0.048430261995138106,0,4
"Atypical protein kinase PIKK family","Pikk","multicellular organismal development",0.048430261995138106,0,15
"Atypical protein kinase PIKK family","Pikk","nucleobase-containing compound catabolic process",0.048430261995138106,0,1
"Atypical protein kinase PIKK family","Pikk","phosphorylation",0.048430261995138106,0,16
"Atypical protein kinase PIKK family","Pikk","positive regulation of apoptotic process",0.048430261995138106,0,5
"Atypical protein kinase PIKK family","Pikk","reproduction",0.048430261995138106,0,8
"Atypical protein kinase PIKK family","Pikk","response to stress",0.048430261995138106,0,11
"Atypical protein kinase PIKK family","Pikk","signal transduction",0.048430261995138106,0,16
"CAMK protein kinase LKB subfamily","Lkb","anatomical structure development",0.006289644414953001,0,11
"CAMK protein kinase LKB subfamily","Lkb","autophagy",0.006289644414953001,0,2
"CAMK protein kinase LKB subfamily","Lkb","cell adhesion",0.006289644414953001,0,7
"CAMK protein kinase LKB subfamily","Lkb","cell cycle",0.006289644414953001,0,6
"CAMK protein kinase LKB subfamily","Lkb","cell death",0.006289644414953001,0,7
"CAMK protein kinase LKB subfamily","Lkb","cell differentiation",0.006289644414953001,0,15
"CAMK protein kinase LKB subfamily","Lkb","cell morphogenesis",0.006289644414953001,0,6
"CAMK protein kinase LKB subfamily","Lkb","cellular protein modification process",0.006289644414953001,0,16
"CAMK protein kinase LKB subfamily","Lkb","growth",0.006289644414953001,0,3
"CAMK protein kinase LKB subfamily","Lkb","homeostatic process",0.006289644414953001,0,4
"CAMK protein kinase LKB subfamily","Lkb","immune system process",0.006289644414953001,0,11
"CAMK protein kinase LKB subfamily","Lkb","multicellular organismal development",0.006289644414953001,0,15
"CAMK protein kinase LKB subfamily","Lkb","phosphorylation",0.006289644414953001,0,16
"CAMK protein kinase LKB subfamily","Lkb","positive regulation of catalytic activity",0.006289644414953001,0,9
"CAMK protein kinase LKB subfamily","Lkb","protein complex assembly",0.006289644414953001,0,4
"CAMK protein kinase LKB subfamily","Lkb","regulation of protein localization",0.006289644414953001,0,6
"CAMK protein kinase LKB subfamily","Lkb","reproduction",0.006289644414953001,0,8
"CAMK protein kinase LKB subfamily","Lkb","response to stress",0.006289644414953001,0,11
"CAMK protein kinase LKB subfamily","Lkb","signal transduction",0.006289644414953001,0,16
"CAMK protein kinase RAD53 family","Rad53","DNA metabolic process",0.028617882088036152,0,2
"CAMK protein kinase RAD53 family","Rad53","aging",0.028617882088036152,0,4
"CAMK protein kinase RAD53 family","Rad53","biosynthetic process",0.028617882088036152,0,5
"CAMK protein kinase RAD53 family","Rad53","catabolic process",0.028617882088036152,0,5
"CAMK protein kinase RAD53 family","Rad53","cell cycle",0.028617882088036152,0,6
"CAMK protein kinase RAD53 family","Rad53","cell death",0.028617882088036152,0,7
"CAMK protein kinase RAD53 family","Rad53","cell division",0.028617882088036152,0,5
"CAMK protein kinase RAD53 family","Rad53","cellular nitrogen compound metabolic process",0.028617882088036152,0,4
"CAMK protein kinase RAD53 family","Rad53","cellular protein modification process",0.028617882088036152,0,16
"CAMK protein kinase RAD53 family","Rad53","cellular response to drug",0.028617882088036152,0,2
"CAMK protein kinase RAD53 family","Rad53","cytoskeleton organization",0.028617882088036152,0,3
"CAMK protein kinase RAD53 family","Rad53","microtubule-based process",0.028617882088036152,0,2
"CAMK protein kinase RAD53 family","Rad53","mitotic nuclear division",0.028617882088036152,0,2
"CAMK protein kinase RAD53 family","Rad53","phosphorylation",0.028617882088036152,0,16
"CAMK protein kinase RAD53 family","Rad53","positive regulation of apoptotic process",0.028617882088036152,0,5
"CAMK protein kinase RAD53 family","Rad53","protein complex assembly",0.028617882088036152,0,4
"CAMK protein kinase RAD53 family","Rad53","protein stabilization",0.028617882088036152,0,1
"CAMK protein kinase RAD53 family","Rad53","response to stress",0.028617882088036152,0,11
"CAMK protein kinase RAD53 family","Rad53","signal transduction",0.028617882088036152,0,16
"CMGC protein kinase group","Cmgc","cell adhesion",0.34058424506970497,5,7
"CMGC protein kinase group","Cmgc","cell cycle",0.34058424506970497,5,6
"CMGC protein kinase group","Cmgc","cell differentiation",0.34058424506970497,5,15
"CMGC protein kinase group","Cmgc","cell division",0.34058424506970497,5,5
"CMGC protein kinase group","Cmgc","cellular protein modification process",0.34058424506970497,5,16
"CMGC protein kinase group","Cmgc","immune system process",0.34058424506970497,5,11
"CMGC protein kinase group","Cmgc","multicellular organismal development",0.34058424506970497,5,15
"CMGC protein kinase group","Cmgc","phosphorylation",0.34058424506970497,5,16
"CMGC protein kinase group","Cmgc","positive regulation of apoptotic process",0.34058424506970497,5,5
"CMGC protein kinase group","Cmgc","regulation of catalytic activity",0.34058424506970497,5,4
"CMGC protein kinase group","Cmgc","response to stress",0.34058424506970497,5,11
"CMGC protein kinase group","Cmgc","response to toxic substance",0.34058424506970497,5,1
"CMGC protein kinase group","Cmgc","signal transduction",0.34058424506970497,5,16
"Other protein kinase AUR family","Aur","catabolic process",0.44247648459194366,6,5
"Other protein kinase AUR family","Aur","cell cycle",0.44247648459194366,6,6
"Other protein kinase AUR family","Aur","cell differentiation",0.44247648459194366,6,15
"Other protein kinase AUR family","Aur","cell division",0.44247648459194366,6,5
"Other protein kinase AUR family","Aur","cell morphogenesis",0.44247648459194366,6,6
"Other protein kinase AUR family","Aur","cellular protein modification process",0.44247648459194366,6,16
"Other protein kinase AUR family","Aur","chromosome organization",0.44247648459194366,6,2
"Other protein kinase AUR family","Aur","cytoskeleton organization",0.44247648459194366,6,3
"Other protein kinase AUR family","Aur","growth",0.44247648459194366,6,3
"Other protein kinase AUR family","Aur","microtubule-based process",0.44247648459194366,6,2
"Other protein kinase AUR family","Aur","mitotic nuclear division",0.44247648459194366,6,2
"Other protein kinase AUR family","Aur","multicellular organismal development",0.44247648459194366,6,15
"Other protein kinase AUR family","Aur","phosphorylation",0.44247648459194366,6,16
"Other protein kinase AUR family","Aur","protein complex assembly",0.44247648459194366,6,4
"Other protein kinase AUR family","Aur","proteolysis",0.44247648459194366,6,3
"Other protein kinase AUR family","Aur","reproduction",0.44247648459194366,6,8
"Other protein kinase AUR family","Aur","response to stress",0.44247648459194366,6,11
"Other protein kinase AUR family","Aur","signal transduction",0.44247648459194366,6,16
"STE protein kinase STE7 family","Ste7","aging",0.11604393945588286,7,4
"STE protein kinase STE7 family","Ste7","anatomical structure development",0.11604393945588286,7,11
"STE protein kinase STE7 family","Ste7","anatomical structure formation involved in morphogenesis",0.11604393945588286,7,7
"STE protein kinase STE7 family","Ste7","autophagy",0.11604393945588286,7,2
"STE protein kinase STE7 family","Ste7","catabolic process",0.11604393945588286,7,5
"STE protein kinase STE7 family","Ste7","cell cycle",0.11604393945588286,7,6
"STE protein kinase STE7 family","Ste7","cell differentiation",0.11604393945588286,7,15
"STE protein kinase STE7 family","Ste7","cell motility",0.11604393945588286,7,7
"STE protein kinase STE7 family","Ste7","cell proliferation",0.11604393945588286,7,7
"STE protein kinase STE7 family","Ste7","cellular protein modification process",0.11604393945588286,7,16
"STE protein kinase STE7 family","Ste7","embryo development",0.11604393945588286,7,10
"STE protein kinase STE7 family","Ste7","immune system process",0.11604393945588286,7,11
"STE protein kinase STE7 family","Ste7","locomotion",0.11604393945588286,7,4
"STE protein kinase STE7 family","Ste7","mitochondrion organization",0.11604393945588286,7,2
"STE protein kinase STE7 family","Ste7","multicellular organismal development",0.11604393945588286,7,15
"STE protein kinase STE7 family","Ste7","phosphorylation",0.11604393945588286,7,16
"STE protein kinase STE7 family","Ste7","positive regulation of catalytic activity",0.11604393945588286,7,9
"STE protein kinase STE7 family","Ste7","proteolysis",0.11604393945588286,7,3
"STE protein kinase STE7 family","Ste7","reproduction",0.11604393945588286,7,8
"STE protein kinase STE7 family","Ste7","response to stress",0.11604393945588286,7,11
"STE protein kinase STE7 family","Ste7","signal transduction",0.11604393945588286,7,16
"TKL protein kinase RAF family","Raf","anatomical structure development",0.5082032687282025,3,11
"TKL protein kinase RAF family","Raf","cell adhesion",0.5082032687282025,3,7
"TKL protein kinase RAF family","Raf","cell differentiation",0.5082032687282025,3,15
"TKL protein kinase RAF family","Raf","cellular protein modification process",0.5082032687282025,3,16
"TKL protein kinase RAF family","Raf","cellular response to drug",0.5082032687282025,3,2
"TKL protein kinase RAF family","Raf","immune system process",0.5082032687282025,3,11
"TKL protein kinase RAF family","Raf","membrane organization",0.5082032687282025,3,2
"TKL protein kinase RAF family","Raf","multicellular organismal development",0.5082032687282025,3,15
"TKL protein kinase RAF family","Raf","neurological system process",0.5082032687282025,3,4
"TKL protein kinase RAF family","Raf","phosphorylation",0.5082032687282025,3,16
"TKL protein kinase RAF family","Raf","positive regulation of catalytic activity",0.5082032687282025,3,9
"TKL protein kinase RAF family","Raf","protein complex assembly",0.5082032687282025,3,4
"TKL protein kinase RAF family","Raf","signal transduction",0.5082032687282025,3,16
"TKL protein kinase RAF family","Raf","transport",0.5082032687282025,3,2
"TKL protein kinase STKR Type 1 subfamily","Type1","anatomical structure development",0.0056606799734577,0,11
"TKL protein kinase STKR Type 1 subfamily","Type1","anatomical structure formation involved in morphogenesis",0.0056606799734577,0,7
"TKL protein kinase STKR Type 1 subfamily","Type1","cell differentiation",0.0056606799734577,0,15
"TKL protein kinase STKR Type 1 subfamily","Type1","cellular protein modification process",0.0056606799734577,0,16
"TKL protein kinase STKR Type 1 subfamily","Type1","embryo development",0.0056606799734577,0,10
"TKL protein kinase STKR Type 1 subfamily","Type1","growth",0.0056606799734577,0,3
"TKL protein kinase STKR Type 1 subfamily","Type1","immune system process",0.0056606799734577,0,11
"TKL protein kinase STKR Type 1 subfamily","Type1","multicellular organismal development",0.0056606799734577,0,15
"TKL protein kinase STKR Type 1 subfamily","Type1","phosphorylation",0.0056606799734577,0,16
"TKL protein kinase STKR Type 1 subfamily","Type1","regulation of protein localization",0.0056606799734577,0,6
"TKL protein kinase STKR Type 1 subfamily","Type1","reproduction",0.0056606799734577,0,8
"TKL protein kinase STKR Type 1 subfamily","Type1","signal transduction",0.0056606799734577,0,16
"Tyrosine protein kinase EGFR family","Egfr","anatomical structure development",1.1138960258881765,15,11
"Tyrosine protein kinase EGFR family","Egfr","biosynthetic process",1.1138960258881765,15,5
"Tyrosine protein kinase EGFR family","Egfr","cell adhesion",1.1138960258881765,15,7
"Tyrosine protein kinase EGFR family","Egfr","cell death",1.1138960258881765,15,7
"Tyrosine protein kinase EGFR family","Egfr","cell differentiation",1.1138960258881765,15,15
"Tyrosine protein kinase EGFR family","Egfr","cell morphogenesis",1.1138960258881765,15,6
"Tyrosine protein kinase EGFR family","Egfr","cell motility",1.1138960258881765,15,7
"Tyrosine protein kinase EGFR family","Egfr","cell proliferation",1.1138960258881765,15,7
"Tyrosine protein kinase EGFR family","Egfr","cellular nitrogen compound metabolic process",1.1138960258881765,15,4
"Tyrosine protein kinase EGFR family","Egfr","cellular protein modification process",1.1138960258881765,15,16
"Tyrosine protein kinase EGFR family","Egfr","embryo development",1.1138960258881765,15,10
"Tyrosine protein kinase EGFR family","Egfr","lipid metabolic process",1.1138960258881765,15,4
"Tyrosine protein kinase EGFR family","Egfr","locomotion",1.1138960258881765,15,4
"Tyrosine protein kinase EGFR family","Egfr","membrane organization",1.1138960258881765,15,2
"Tyrosine protein kinase EGFR family","Egfr","multicellular organismal development",1.1138960258881765,15,15
"Tyrosine protein kinase EGFR family","Egfr","neurological system process",1.1138960258881765,15,4
"Tyrosine protein kinase EGFR family","Egfr","phosphorylation",1.1138960258881765,15,16
"Tyrosine protein kinase EGFR family","Egfr","positive regulation of catalytic activity",1.1138960258881765,15,9
"Tyrosine protein kinase EGFR family","Egfr","regulation of catalytic activity",1.1138960258881765,15,4
"Tyrosine protein kinase EGFR family","Egfr","regulation of protein localization",1.1138960258881765,15,6
"Tyrosine protein kinase EGFR family","Egfr","reproduction",1.1138960258881765,15,8
"Tyrosine protein kinase EGFR family","Egfr","response to stress",1.1138960258881765,15,11
"Tyrosine protein kinase EGFR family","Egfr","signal transduction",1.1138960258881765,15,16
"Tyrosine protein kinase Eph family","Eph","anatomical structure development",0.044656475346166305,1,11
"Tyrosine protein kinase Eph family","Eph","anatomical structure formation involved in morphogenesis",0.044656475346166305,1,7
"Tyrosine protein kinase Eph family","Eph","cell adhesion",0.044656475346166305,1,7
"Tyrosine protein kinase Eph family","Eph","cell death",0.044656475346166305,1,7
"Tyrosine protein kinase Eph family","Eph","cell differentiation",0.044656475346166305,1,15
"Tyrosine protein kinase Eph family","Eph","cell morphogenesis",0.044656475346166305,1,6
"Tyrosine protein kinase Eph family","Eph","cell motility",0.044656475346166305,1,7
"Tyrosine protein kinase Eph family","Eph","cell proliferation",0.044656475346166305,1,7
"Tyrosine protein kinase Eph family","Eph","cellular protein modification process",0.044656475346166305,1,16
"Tyrosine protein kinase Eph family","Eph","embryo development",0.044656475346166305,1,10
"Tyrosine protein kinase Eph family","Eph","immune system process",0.044656475346166305,1,11
"Tyrosine protein kinase Eph family","Eph","multicellular organismal development",0.044656475346166305,1,15
"Tyrosine protein kinase Eph family","Eph","phosphorylation",0.044656475346166305,1,16
"Tyrosine protein kinase Eph family","Eph","positive regulation of catalytic activity",0.044656475346166305,1,9
"Tyrosine protein kinase Eph family","Eph","regulation of catalytic activity",0.044656475346166305,1,4
"Tyrosine protein kinase Eph family","Eph","regulation of protein localization",0.044656475346166305,1,6
"Tyrosine protein kinase Eph family","Eph","response to stress",0.044656475346166305,1,11
"Tyrosine protein kinase Eph family","Eph","signal transduction",0.044656475346166305,1,16
"Tyrosine protein kinase Eph family","Eph","symbiosis, encompassing mutualism through parasitism",0.044656475346166305,1,2
"Tyrosine protein kinase FGFR family","Fgfr","anatomical structure development",0.19151967243531887,1,11
"Tyrosine protein kinase FGFR family","Fgfr","anatomical structure formation involved in morphogenesis",0.19151967243531887,1,7
"Tyrosine protein kinase FGFR family","Fgfr","biosynthetic process",0.19151967243531887,1,5
"Tyrosine protein kinase FGFR family","Fgfr","cell differentiation",0.19151967243531887,1,15
"Tyrosine protein kinase FGFR family","Fgfr","cell division",0.19151967243531887,1,5
"Tyrosine protein kinase FGFR family","Fgfr","cell motility",0.19151967243531887,1,7
"Tyrosine protein kinase FGFR family","Fgfr","cell proliferation",0.19151967243531887,1,7
"Tyrosine protein kinase FGFR family","Fgfr","cell-cell signaling",0.19151967243531887,1,2
"Tyrosine protein kinase FGFR family","Fgfr","cellular nitrogen compound metabolic process",0.19151967243531887,1,4
"Tyrosine protein kinase FGFR family","Fgfr","cellular protein modification process",0.19151967243531887,1,16
"Tyrosine protein kinase FGFR family","Fgfr","developmental maturation",0.19151967243531887,1,2
"Tyrosine protein kinase FGFR family","Fgfr","embryo development",0.19151967243531887,1,10
"Tyrosine protein kinase FGFR family","Fgfr","lipid metabolic process",0.19151967243531887,1,4
"Tyrosine protein kinase FGFR family","Fgfr","multicellular organismal development",0.19151967243531887,1,15
"Tyrosine protein kinase FGFR family","Fgfr","neurological system process",0.19151967243531887,1,4
"Tyrosine protein kinase FGFR family","Fgfr","phosphorylation",0.19151967243531887,1,16
"Tyrosine protein kinase FGFR family","Fgfr","positive regulation of catalytic activity",0.19151967243531887,1,9
"Tyrosine protein kinase FGFR family","Fgfr","signal transduction",0.19151967243531887,1,16
"Tyrosine protein kinase Met family","Met","cell differentiation",0.7899793385180969,14,15
"Tyrosine protein kinase Met family","Met","cell morphogenesis",0.7899793385180969,14,6
"Tyrosine protein kinase Met family","Met","cell proliferation",0.7899793385180969,14,7
"Tyrosine protein kinase Met family","Met","cellular protein modification process",0.7899793385180969,14,16
"Tyrosine protein kinase Met family","Met","locomotion",0.7899793385180969,14,4
"Tyrosine protein kinase Met family","Met","multicellular organismal development",0.7899793385180969,14,15
"Tyrosine protein kinase Met family","Met","phosphorylation",0.7899793385180969,14,16
"Tyrosine protein kinase Met family","Met","signal transduction",0.7899793385180969,14,16
"Tyrosine protein kinase PDGFR family","Pdgfr","anatomical structure development",0.3534780161203587,15,11
"Tyrosine protein kinase PDGFR family","Pdgfr","cell adhesion",0.3534780161203587,15,7
"Tyrosine protein kinase PDGFR family","Pdgfr","cell death",0.3534780161203587,15,7
"Tyrosine protein kinase PDGFR family","Pdgfr","cell differentiation",0.3534780161203587,15,15
"Tyrosine protein kinase PDGFR family","Pdgfr","cell division",0.3534780161203587,15,5
"Tyrosine protein kinase PDGFR family","Pdgfr","cell junction organization",0.3534780161203587,15,1
"Tyrosine protein kinase PDGFR family","Pdgfr","cell morphogenesis",0.3534780161203587,15,6
"Tyrosine protein kinase PDGFR family","Pdgfr","cell motility",0.3534780161203587,15,7
"Tyrosine protein kinase PDGFR family","Pdgfr","cell proliferation",0.3534780161203587,15,7
"Tyrosine protein kinase PDGFR family","Pdgfr","cellular component assembly",0.3534780161203587,15,1
"Tyrosine protein kinase PDGFR family","Pdgfr","cellular protein modification process",0.3534780161203587,15,16
"Tyrosine protein kinase PDGFR family","Pdgfr","cytoskeleton organization",0.3534780161203587,15,3
"Tyrosine protein kinase PDGFR family","Pdgfr","embryo development",0.3534780161203587,15,10
"Tyrosine protein kinase PDGFR family","Pdgfr","homeostatic process",0.3534780161203587,15,4
"Tyrosine protein kinase PDGFR family","Pdgfr","immune system process",0.3534780161203587,15,11
"Tyrosine protein kinase PDGFR family","Pdgfr","lipid metabolic process",0.3534780161203587,15,4
"Tyrosine protein kinase PDGFR family","Pdgfr","locomotion",0.3534780161203587,15,4
"Tyrosine protein kinase PDGFR family","Pdgfr","multicellular organismal development",0.3534780161203587,15,15
"Tyrosine protein kinase PDGFR family","Pdgfr","neurological system process",0.3534780161203587,15,4
"Tyrosine protein kinase PDGFR family","Pdgfr","phosphorylation",0.3534780161203587,15,16
"Tyrosine protein kinase PDGFR family","Pdgfr","pigmentation",0.3534780161203587,15,1
"Tyrosine protein kinase PDGFR family","Pdgfr","positive regulation of catalytic activity",0.3534780161203587,15,9
"Tyrosine protein kinase PDGFR family","Pdgfr","regulation of protein localization",0.3534780161203587,15,6
"Tyrosine protein kinase PDGFR family","Pdgfr","reproduction",0.3534780161203587,15,8
"Tyrosine protein kinase PDGFR family","Pdgfr","response to stress",0.3534780161203587,15,11
"Tyrosine protein kinase PDGFR family","Pdgfr","signal transduction",0.3534780161203587,15,16
"Tyrosine protein kinase PDGFR family","Pdgfr","vesicle-mediated transport",0.3534780161203587,15,1
"Tyrosine protein kinase Ret family","Ret","anatomical structure formation involved in morphogenesis",0.12170461942934056,6,7
"Tyrosine protein kinase Ret family","Ret","cell adhesion",0.12170461942934056,6,7
"Tyrosine protein kinase Ret family","Ret","cell differentiation",0.12170461942934056,6,15
"Tyrosine protein kinase Ret family","Ret","cell motility",0.12170461942934056,6,7
"Tyrosine protein kinase Ret family","Ret","cellular protein modification process",0.12170461942934056,6,16
"Tyrosine protein kinase Ret family","Ret","developmental maturation",0.12170461942934056,6,2
"Tyrosine protein kinase Ret family","Ret","embryo development",0.12170461942934056,6,10
"Tyrosine protein kinase Ret family","Ret","immune system process",0.12170461942934056,6,11
"Tyrosine protein kinase Ret family","Ret","multicellular organismal development",0.12170461942934056,6,15
"Tyrosine protein kinase Ret family","Ret","phosphorylation",0.12170461942934056,6,16
"Tyrosine protein kinase Ret family","Ret","positive regulation of apoptotic process",0.12170461942934056,6,5
"Tyrosine protein kinase Ret family","Ret","positive regulation of catalytic activity",0.12170461942934056,6,9
"Tyrosine protein kinase Ret family","Ret","proteolysis",0.12170461942934056,6,3
"Tyrosine protein kinase Ret family","Ret","response to stress",0.12170461942934056,6,11
"Tyrosine protein kinase Ret family","Ret","signal transduction",0.12170461942934056,6,16
"Tyrosine protein kinase Ret family","Ret","zymogen activation",0.12170461942934056,6,1
"Tyrosine protein kinase VEGFR family","Vegfr","anatomical structure development",1.1138960258881765,5,11
"Tyrosine protein kinase VEGFR family","Vegfr","anatomical structure formation involved in morphogenesis",1.1138960258881765,5,7
"Tyrosine protein kinase VEGFR family","Vegfr","cell differentiation",1.1138960258881765,5,15
"Tyrosine protein kinase VEGFR family","Vegfr","cell motility",1.1138960258881765,5,7
"Tyrosine protein kinase VEGFR family","Vegfr","cellular protein modification process",1.1138960258881765,5,16
"Tyrosine protein kinase VEGFR family","Vegfr","embryo development",1.1138960258881765,5,10
"Tyrosine protein kinase VEGFR family","Vegfr","extracellular matrix organization",1.1138960258881765,5,1
"Tyrosine protein kinase VEGFR family","Vegfr","immune system process",1.1138960258881765,5,11
"Tyrosine protein kinase VEGFR family","Vegfr","multicellular organismal development",1.1138960258881765,5,15
"Tyrosine protein kinase VEGFR family","Vegfr","phosphorylation",1.1138960258881765,5,16
"Tyrosine protein kinase VEGFR family","Vegfr","signal transduction",1.1138960258881765,5,16
"Tyrosine protein kinase VEGFR family","Vegfr","symbiosis, encompassing mutualism through parasitism",1.1138960258881765,5,2
