"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"cell differentiation","Cyclin-dependent kinase-like 5",0.0037737866489718002,0,35
"cell differentiation","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,35
"cell differentiation","Dual specificity mitogen-activated protein kinase kinase 2",0.019183415465606653,2,35
"cell differentiation","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,35
"cell differentiation","Fibroblast growth factor receptor 1",0.19151967243531887,1,35
"cell differentiation","Fibroblast growth factor receptor 2",0.08019296629065076,0,35
"cell differentiation","Fibroblast growth factor receptor 3",0.17265073919045987,1,35
"cell differentiation","Hepatocyte growth factor receptor",0.7899793385180969,14,35
"cell differentiation","Inhibitor of nuclear factor kappa B kinase alpha subunit",0.028617882088036152,0,35
"cell differentiation","Insulin receptor",0.07358883965495011,1,35
"cell differentiation","LIM domain kinase 1",0.0742178040964454,0,35
"cell differentiation","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,35
"cell differentiation","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,35
"cell differentiation","Nerve growth factor receptor Trk-A",0.3349235650962473,1,35
"cell differentiation","Platelet-derived growth factor receptor beta",0.14120251711569484,2,35
"cell differentiation","Protein kinase C mu",0.021070308790092553,0,35
"cell differentiation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,35
"cell differentiation","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,35
"cell differentiation","Serine/threonine-protein kinase PAK 3",0.0100634310639248,0,35
"cell differentiation","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,35
"cell differentiation","Serine/threonine-protein kinase PLK4",0.050946119761119305,1,35
"cell differentiation","Serine/threonine-protein kinase RAF",0.09874741731476211,0,35
"cell differentiation","Serine/threonine-protein kinase SIK1",0.0113213599469154,0,35
"cell differentiation","Stem cell growth factor receptor",0.17831141916391757,12,35
"cell differentiation","TGF-beta receptor type I",0.17705349028092696,1,35
"cell differentiation","TGF-beta receptor type II",0.022957202114578454,0,35
"cell differentiation","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,35
"cell differentiation","Tyrosine-protein kinase BTK",0.2078727479141967,1,35
"cell differentiation","Tyrosine-protein kinase JAK3",0.5132349842601649,2,35
"cell differentiation","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,35
"cell differentiation","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,35
"cell division","Fibroblast growth factor receptor 1",0.19151967243531887,1,4
"cell division","Fibroblast growth factor receptor 2",0.08019296629065076,0,4
"cell division","Serine/threonine-protein kinase Nek1",0.006289644414953001,0,4
"cell division","Stem cell growth factor receptor",0.17831141916391757,12,4
"cell junction organization","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,1
"cell morphogenesis","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,11
"cell morphogenesis","CaM kinase II beta",0.005975162194205351,0,11
"cell morphogenesis","Fibroblast growth factor receptor 2",0.08019296629065076,0,11
"cell morphogenesis","Hepatocyte growth factor receptor",0.7899793385180969,14,11
"cell morphogenesis","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,11
"cell morphogenesis","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,11
"cell morphogenesis","Nerve growth factor receptor Trk-A",0.3349235650962473,1,11
"cell morphogenesis","Serine/threonine-protein kinase Nek1",0.006289644414953001,0,11
"cell morphogenesis","Serine/threonine-protein kinase PAK 3",0.0100634310639248,0,11
"cell morphogenesis","TGF-beta receptor type I",0.17705349028092696,1,11
"cell morphogenesis","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,11
"cell motility","Activin receptor type-1",0.020441344348597252,0,11
"cell motility","Cyclin-dependent kinase-like 5",0.0037737866489718002,0,11
"cell motility","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,11
"cell motility","Fibroblast growth factor receptor 1",0.19151967243531887,1,11
"cell motility","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,11
"cell motility","Platelet-derived growth factor receptor beta",0.14120251711569484,2,11
"cell motility","Stem cell growth factor receptor",0.17831141916391757,12,11
"cell motility","TGF-beta receptor type I",0.17705349028092696,1,11
"cell motility","Tyrosine-protein kinase JAK3",0.5132349842601649,2,11
"cell motility","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,11
"cell motility","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,11
"cell proliferation","Discoidin domain-containing receptor 2",0.038366830931213305,0,14
"cell proliferation","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,14
"cell proliferation","Dual specificity mitogen-activated protein kinase kinase 2",0.019183415465606653,2,14
"cell proliferation","Fibroblast growth factor receptor 1",0.19151967243531887,1,14
"cell proliferation","Fibroblast growth factor receptor 2",0.08019296629065076,0,14
"cell proliferation","Fibroblast growth factor receptor 3",0.17265073919045987,1,14
"cell proliferation","Hepatocyte growth factor receptor",0.7899793385180969,14,14
"cell proliferation","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,14
"cell proliferation","Platelet-derived growth factor receptor beta",0.14120251711569484,2,14
"cell proliferation","Protein kinase C mu",0.021070308790092553,0,14
"cell proliferation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,14
"cell proliferation","Serine/threonine-protein kinase RAF",0.09874741731476211,0,14
"cell proliferation","Stem cell growth factor receptor",0.17831141916391757,12,14
"cell proliferation","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,14
"cell-cell signaling","CaM kinase II gamma",0.0069186088564483,0,12
"cell-cell signaling","Casein kinase I gamma 1",0.004402751090467101,0,12
"cell-cell signaling","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,12
"cell-cell signaling","Fibroblast growth factor receptor 1",0.19151967243531887,1,12
"cell-cell signaling","Fibroblast growth factor receptor 2",0.08019296629065076,0,12
"cell-cell signaling","Fibroblast growth factor receptor 3",0.17265073919045987,1,12
"cell-cell signaling","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,12
"cell-cell signaling","Protein kinase C gamma",0.0069186088564483,0,12
"cell-cell signaling","Serine/threonine-protein kinase AKT",0.5097756798319407,0,12
"cell-cell signaling","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,12
"cell-cell signaling","Serine/threonine-protein kinase RAF",0.09874741731476211,0,12
"cell-cell signaling","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,12
"cellular component assembly","Platelet-derived growth factor receptor beta",0.14120251711569484,2,5
"cellular component assembly","Serine/threonine-protein kinase Nek1",0.006289644414953001,0,5
"cellular component assembly","Serine/threonine-protein kinase PLK4",0.050946119761119305,1,5
"cellular component assembly","Stem cell growth factor receptor",0.17831141916391757,12,5
"cellular component assembly","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,5
"cellular nitrogen compound metabolic process","Casein kinase II alpha",0.16636109477550687,1,6
"cellular nitrogen compound metabolic process","Cell division protein kinase 8",0.04874474421588575,0,6
"cellular nitrogen compound metabolic process","Fibroblast growth factor receptor 1",0.19151967243531887,1,6
"cellular nitrogen compound metabolic process","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,6
"cellular nitrogen compound metabolic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,6
"cellular nitrogen compound metabolic process","Tyrosine-protein kinase BTK",0.2078727479141967,1,6
"cellular protein modification process","Activin receptor type-1",0.020441344348597252,0,58
"cellular protein modification process","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,58
"cellular protein modification process","CaM kinase II alpha",0.00911998440168185,0,58
"cellular protein modification process","CaM kinase II beta",0.005975162194205351,0,58
"cellular protein modification process","CaM kinase II gamma",0.0069186088564483,0,58
"cellular protein modification process","Casein kinase I gamma 1",0.004402751090467101,0,58
"cellular protein modification process","Casein kinase II alpha",0.16636109477550687,1,58
"cellular protein modification process","Cell division cycle 2-like protein kinase 6",0.00849101996018655,0,58
"cellular protein modification process","Cell division protein kinase 8",0.04874474421588575,0,58
"cellular protein modification process","Cyclin-dependent kinase-like 5",0.0037737866489718002,0,58
"cellular protein modification process","Discoidin domain-containing receptor 2",0.038366830931213305,0,58
"cellular protein modification process","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,58
"cellular protein modification process","Dual specificity mitogen-activated protein kinase kinase 2",0.019183415465606653,2,58
"cellular protein modification process","Dual-specificity tyrosine-phosphorylation regulated kinase 1A",0.11101222392392046,0,58
"cellular protein modification process","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,58
"cellular protein modification process","Fibroblast growth factor receptor 1",0.19151967243531887,1,58
"cellular protein modification process","Fibroblast growth factor receptor 2",0.08019296629065076,0,58
"cellular protein modification process","Fibroblast growth factor receptor 3",0.17265073919045987,1,58
"cellular protein modification process","Hepatocyte growth factor receptor",0.7899793385180969,14,58
"cellular protein modification process","Inhibitor of nuclear factor kappa B kinase alpha subunit",0.028617882088036152,0,58
"cellular protein modification process","Insulin receptor",0.07358883965495011,1,58
"cellular protein modification process","Insulin-like growth factor I receptor",0.40065034923250614,2,58
"cellular protein modification process","Interleukin-1 receptor-associated kinase 1",0.01478066437513955,0,58
"cellular protein modification process","LIM domain kinase 1",0.0742178040964454,0,58
"cellular protein modification process","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,58
"cellular protein modification process","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,58
"cellular protein modification process","Mitogen-activated protein kinase kinase kinase 1",0.0037737866489718002,0,58
"cellular protein modification process","Mitogen-activated protein kinase kinase kinase 15",0.0025158577659812,0,58
"cellular protein modification process","Myotonin-protein kinase",0.009748948843177152,0,58
"cellular protein modification process","Nerve growth factor receptor Trk-A",0.3349235650962473,1,58
"cellular protein modification process","Phosphorylase kinase gamma subunit 2",0.009748948843177152,0,58
"cellular protein modification process","Platelet-derived growth factor receptor beta",0.14120251711569484,2,58
"cellular protein modification process","Protein kinase C gamma",0.0069186088564483,0,58
"cellular protein modification process","Protein kinase C mu",0.021070308790092553,0,58
"cellular protein modification process","Receptor-interacting serine/threonine-protein kinase 4",0.0056606799734577,0,58
"cellular protein modification process","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,58
"cellular protein modification process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,58
"cellular protein modification process","Serine/threonine-protein kinase AKT3",0.04214061758018511,0,58
"cellular protein modification process","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,58
"cellular protein modification process","Serine/threonine-protein kinase Nek1",0.006289644414953001,0,58
"cellular protein modification process","Serine/threonine-protein kinase PAK 3",0.0100634310639248,0,58
"cellular protein modification process","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,58
"cellular protein modification process","Serine/threonine-protein kinase PLK4",0.050946119761119305,1,58
"cellular protein modification process","Serine/threonine-protein kinase RAF",0.09874741731476211,0,58
"cellular protein modification process","Serine/threonine-protein kinase SIK1",0.0113213599469154,0,58
"cellular protein modification process","Serine/threonine-protein kinase TAO1",0.009748948843177152,0,58
"cellular protein modification process","Serine/threonine-protein kinase WNK3",3.1448222074765E-4,0,58
"cellular protein modification process","Serine/threonine-protein kinase tousled-like 2",0.0047172333112147505,0,58
"cellular protein modification process","Stem cell growth factor receptor",0.17831141916391757,12,58
"cellular protein modification process","TGF-beta receptor type I",0.17705349028092696,1,58
"cellular protein modification process","TGF-beta receptor type II",0.022957202114578454,0,58
"cellular protein modification process","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,58
"cellular protein modification process","Tyrosine-protein kinase BTK",0.2078727479141967,1,58
"cellular protein modification process","Tyrosine-protein kinase JAK3",0.5132349842601649,2,58
"cellular protein modification process","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,58
"cellular protein modification process","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,58
"cellular protein modification process","Vascular endothelial growth factor receptor 3",0.0553488708515864,0,58
"cellular protein modification process","c-Jun N-terminal kinase 3",0.13365494381775125,0,58
"cellular response to drug","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,1
"chromosome organization","Serine/threonine-protein kinase TAO1",0.009748948843177152,0,2
"chromosome organization","Serine/threonine-protein kinase tousled-like 2",0.0047172333112147505,0,2
"chromosome segregation","Serine/threonine-protein kinase TAO1",0.009748948843177152,0,2
"chromosome segregation","Serine/threonine-protein kinase tousled-like 2",0.0047172333112147505,0,2
"circulatory system process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"circulatory system process","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,2
"cytoskeleton organization","LIM domain kinase 1",0.0742178040964454,0,6
"cytoskeleton organization","Platelet-derived growth factor receptor beta",0.14120251711569484,2,6
"cytoskeleton organization","Serine/threonine-protein kinase PLK4",0.050946119761119305,1,6
"cytoskeleton organization","Serine/threonine-protein kinase RAF",0.09874741731476211,0,6
"cytoskeleton organization","Stem cell growth factor receptor",0.17831141916391757,12,6
"cytoskeleton organization","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,6
"developmental maturation","Fibroblast growth factor receptor 1",0.19151967243531887,1,4
"developmental maturation","Fibroblast growth factor receptor 3",0.17265073919045987,1,4
"developmental maturation","Tyrosine-protein kinase BTK",0.2078727479141967,1,4
"developmental maturation","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,4
"embryo development","Activin receptor type-1",0.020441344348597252,0,10
"embryo development","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,10
"embryo development","Fibroblast growth factor receptor 1",0.19151967243531887,1,10
"embryo development","Fibroblast growth factor receptor 2",0.08019296629065076,0,10
"embryo development","Serine/threonine-protein kinase AKT",0.5097756798319407,0,10
"embryo development","Serine/threonine-protein kinase PLK4",0.050946119761119305,1,10
"embryo development","Stem cell growth factor receptor",0.17831141916391757,12,10
"embryo development","TGF-beta receptor type I",0.17705349028092696,1,10
"embryo development","TGF-beta receptor type II",0.022957202114578454,0,10
"embryo development","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,10
"extracellular matrix organization","Discoidin domain-containing receptor 2",0.038366830931213305,0,2
"extracellular matrix organization","TGF-beta receptor type I",0.17705349028092696,1,2
"female pregnancy","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"female pregnancy","TGF-beta receptor type II",0.022957202114578454,0,2
"generation of precursor metabolites and energy","Phosphorylase kinase gamma subunit 2",0.009748948843177152,0,2
"generation of precursor metabolites and energy","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"growth","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,5
"growth","Discoidin domain-containing receptor 2",0.038366830931213305,0,5
"growth","Fibroblast growth factor receptor 2",0.08019296629065076,0,5
"growth","Fibroblast growth factor receptor 3",0.17265073919045987,1,5
"growth","TGF-beta receptor type II",0.022957202114578454,0,5
"homeostatic process","Insulin receptor",0.07358883965495011,1,7
"homeostatic process","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,7
"homeostatic process","Myotonin-protein kinase",0.009748948843177152,0,7
"homeostatic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,7
"homeostatic process","Serine/threonine-protein kinase RAF",0.09874741731476211,0,7
"homeostatic process","Stem cell growth factor receptor",0.17831141916391757,12,7
"homeostatic process","Tyrosine-protein kinase JAK3",0.5132349842601649,2,7
"immune system process","CaM kinase II alpha",0.00911998440168185,0,26
"immune system process","CaM kinase II beta",0.005975162194205351,0,26
"immune system process","CaM kinase II gamma",0.0069186088564483,0,26
"immune system process","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,26
"immune system process","Dual specificity mitogen-activated protein kinase kinase 2",0.019183415465606653,2,26
"immune system process","Fibroblast growth factor receptor 2",0.08019296629065076,0,26
"immune system process","Inhibitor of nuclear factor kappa B kinase alpha subunit",0.028617882088036152,0,26
"immune system process","Insulin-like growth factor I receptor",0.40065034923250614,2,26
"immune system process","Interleukin-1 receptor-associated kinase 1",0.01478066437513955,0,26
"immune system process","LIM domain kinase 1",0.0742178040964454,0,26
"immune system process","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,26
"immune system process","Mitogen-activated protein kinase kinase kinase 1",0.0037737866489718002,0,26
"immune system process","Nerve growth factor receptor Trk-A",0.3349235650962473,1,26
"immune system process","Protein kinase C mu",0.021070308790092553,0,26
"immune system process","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,26
"immune system process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,26
"immune system process","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,26
"immune system process","Serine/threonine-protein kinase PAK 3",0.0100634310639248,0,26
"immune system process","Serine/threonine-protein kinase RAF",0.09874741731476211,0,26
"immune system process","Stem cell growth factor receptor",0.17831141916391757,12,26
"immune system process","TGF-beta receptor type I",0.17705349028092696,1,26
"immune system process","TGF-beta receptor type II",0.022957202114578454,0,26
"immune system process","Tyrosine-protein kinase BTK",0.2078727479141967,1,26
"immune system process","Tyrosine-protein kinase JAK3",0.5132349842601649,2,26
"immune system process","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,26
"immune system process","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,26
"lipid metabolic process","Fibroblast growth factor receptor 1",0.19151967243531887,1,7
"lipid metabolic process","Fibroblast growth factor receptor 2",0.08019296629065076,0,7
"lipid metabolic process","Fibroblast growth factor receptor 3",0.17265073919045987,1,7
"lipid metabolic process","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,7
"lipid metabolic process","Platelet-derived growth factor receptor beta",0.14120251711569484,2,7
"lipid metabolic process","Protein kinase C mu",0.021070308790092553,0,7
"lipid metabolic process","Stem cell growth factor receptor",0.17831141916391757,12,7
"locomotion","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,6
"locomotion","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,6
"locomotion","Hepatocyte growth factor receptor",0.7899793385180969,14,6
"locomotion","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,6
"locomotion","Nerve growth factor receptor Trk-A",0.3349235650962473,1,6
"locomotion","Platelet-derived growth factor receptor beta",0.14120251711569484,2,6
"membrane organization","CaM kinase II alpha",0.00911998440168185,0,3
"membrane organization","Myotonin-protein kinase",0.009748948843177152,0,3
"membrane organization","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,3
"metabolic process","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,3
"metabolic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,3
"metabolic process","Serine/threonine-protein kinase PAK 3",0.0100634310639248,0,3
"microtubule-based process","Nerve growth factor receptor Trk-A",0.3349235650962473,1,2
"microtubule-based process","Serine/threonine-protein kinase PLK4",0.050946119761119305,1,2
"mitochondrion organization","CaM kinase II alpha",0.00911998440168185,0,5
"mitochondrion organization","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,5
"mitochondrion organization","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,5
"mitochondrion organization","Serine/threonine-protein kinase AKT",0.5097756798319407,0,5
"mitochondrion organization","Serine/threonine-protein kinase AKT3",0.04214061758018511,0,5
"mitotic nuclear division","Serine/threonine-protein kinase Nek1",0.006289644414953001,0,1
"multicellular organismal development","Activin receptor type-1",0.020441344348597252,0,37
"multicellular organismal development","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,37
"multicellular organismal development","CaM kinase II beta",0.005975162194205351,0,37
"multicellular organismal development","CaM kinase II gamma",0.0069186088564483,0,37
"multicellular organismal development","Cyclin-dependent kinase-like 5",0.0037737866489718002,0,37
"multicellular organismal development","Discoidin domain-containing receptor 2",0.038366830931213305,0,37
"multicellular organismal development","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,37
"multicellular organismal development","Dual specificity mitogen-activated protein kinase kinase 2",0.019183415465606653,2,37
"multicellular organismal development","Dual-specificity tyrosine-phosphorylation regulated kinase 1A",0.11101222392392046,0,37
"multicellular organismal development","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,37
"multicellular organismal development","Fibroblast growth factor receptor 1",0.19151967243531887,1,37
"multicellular organismal development","Fibroblast growth factor receptor 2",0.08019296629065076,0,37
"multicellular organismal development","Fibroblast growth factor receptor 3",0.17265073919045987,1,37
