"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"cell death","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,15
"cell death","Glycogen synthase kinase-3 beta",0.32454565181157485,2,15
"cell death","MAP kinase ERK1",0.0295613287502791,1,15
"cell death","MAP kinase ERK2",0.3581952494315734,1,15
"cell death","MAP kinase p38 alpha",0.5780183217341808,11,15
"cell death","Nerve growth factor receptor Trk-A",0.3349235650962473,1,15
"cell death","Protein kinase C alpha",0.06352540859102532,0,15
"cell death","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,15
"cell death","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,15
"cell death","Serine-protein kinase ATM",0.016353075478877804,0,15
"cell death","Serine/threonine-protein kinase AKT",0.5097756798319407,0,15
"cell death","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,15
"cell differentiation","ALK tyrosine kinase receptor",0.24403820330017642,3,26
"cell differentiation","CaM kinase II beta",0.005975162194205351,0,26
"cell differentiation","Casein kinase I epsilon",0.020441344348597252,0,26
"cell differentiation","Cyclin-dependent kinase 5",0.02673098876355025,2,26
"cell differentiation","Fibroblast growth factor receptor 1",0.19151967243531887,1,26
"cell differentiation","Fibroblast growth factor receptor 2",0.08019296629065076,0,26
"cell differentiation","Glycogen synthase kinase-3 beta",0.32454565181157485,2,26
"cell differentiation","Hepatocyte growth factor receptor",0.7899793385180969,14,26
"cell differentiation","MAP kinase ERK1",0.0295613287502791,1,26
"cell differentiation","MAP kinase ERK2",0.3581952494315734,1,26
"cell differentiation","MAP kinase p38 alpha",0.5780183217341808,11,26
"cell differentiation","MAP/microtubule affinity-regulating kinase 2",0.00849101996018655,0,26
"cell differentiation","NT-3 growth factor receptor",0.017925486582616054,1,26
"cell differentiation","Nerve growth factor receptor Trk-A",0.3349235650962473,1,26
"cell differentiation","Neurotrophic tyrosine kinase receptor type 2",0.02358616655607375,1,26
"cell differentiation","Platelet-derived growth factor receptor beta",0.14120251711569484,2,26
"cell differentiation","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,26
"cell differentiation","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,26
"cell differentiation","Serine-protein kinase ATM",0.016353075478877804,0,26
"cell differentiation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,26
"cell differentiation","Serine/threonine-protein kinase DCLK1",0.0072330910771959515,0,26
"cell differentiation","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,26
"cell differentiation","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,26
"cell differentiation","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,26
"cell differentiation","Tyrosine-protein kinase FYN",0.036165455385979754,0,26
"cell differentiation","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,26
"cell division","Cyclin-dependent kinase 5",0.02673098876355025,2,3
"cell division","Fibroblast growth factor receptor 1",0.19151967243531887,1,3
"cell division","Fibroblast growth factor receptor 2",0.08019296629065076,0,3
"cell junction organization","Protein kinase C alpha",0.06352540859102532,0,1
"cell morphogenesis","CaM kinase II beta",0.005975162194205351,0,11
"cell morphogenesis","Cyclin-dependent kinase 5",0.02673098876355025,2,11
"cell morphogenesis","Fibroblast growth factor receptor 2",0.08019296629065076,0,11
"cell morphogenesis","Glycogen synthase kinase-3 beta",0.32454565181157485,2,11
"cell morphogenesis","Hepatocyte growth factor receptor",0.7899793385180969,14,11
"cell morphogenesis","MAP kinase ERK1",0.0295613287502791,1,11
"cell morphogenesis","MAP kinase ERK2",0.3581952494315734,1,11
"cell morphogenesis","MAP kinase p38 alpha",0.5780183217341808,11,11
"cell morphogenesis","Nerve growth factor receptor Trk-A",0.3349235650962473,1,11
"cell morphogenesis","Serine/threonine-protein kinase DCLK1",0.0072330910771959515,0,11
"cell morphogenesis","Tyrosine-protein kinase FYN",0.036165455385979754,0,11
"cell motility","Cyclin-dependent kinase 5",0.02673098876355025,2,12
"cell motility","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,12
"cell motility","Fibroblast growth factor receptor 1",0.19151967243531887,1,12
"cell motility","Glycogen synthase kinase-3 beta",0.32454565181157485,2,12
"cell motility","MAP/microtubule affinity-regulating kinase 2",0.00849101996018655,0,12
"cell motility","NT-3 growth factor receptor",0.017925486582616054,1,12
"cell motility","Neurotrophic tyrosine kinase receptor type 2",0.02358616655607375,1,12
"cell motility","Platelet-derived growth factor receptor beta",0.14120251711569484,2,12
"cell motility","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,12
"cell motility","Serine/threonine-protein kinase DCLK1",0.0072330910771959515,0,12
"cell motility","Tyrosine-protein kinase FYN",0.036165455385979754,0,12
"cell motility","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,12
"cell proliferation","ALK tyrosine kinase receptor",0.24403820330017642,3,10
"cell proliferation","Cyclin-dependent kinase 5",0.02673098876355025,2,10
"cell proliferation","Fibroblast growth factor receptor 1",0.19151967243531887,1,10
"cell proliferation","Fibroblast growth factor receptor 2",0.08019296629065076,0,10
"cell proliferation","Hepatocyte growth factor receptor",0.7899793385180969,14,10
"cell proliferation","MAP kinase ERK2",0.3581952494315734,1,10
"cell proliferation","Platelet-derived growth factor receptor beta",0.14120251711569484,2,10
"cell proliferation","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,10
"cell proliferation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,10
"cell proliferation","Tyrosine-protein kinase FYN",0.036165455385979754,0,10
"cell-cell signaling","Cyclin-dependent kinase 5",0.02673098876355025,2,8
"cell-cell signaling","Fibroblast growth factor receptor 1",0.19151967243531887,1,8
"cell-cell signaling","Fibroblast growth factor receptor 2",0.08019296629065076,0,8
"cell-cell signaling","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,8
"cell-cell signaling","Glycogen synthase kinase-3 beta",0.32454565181157485,2,8
"cell-cell signaling","MAP kinase ERK2",0.3581952494315734,1,8
"cell-cell signaling","Serine/threonine-protein kinase AKT",0.5097756798319407,0,8
"cell-cell signaling","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,8
"cellular component assembly","Cyclin-dependent kinase 5",0.02673098876355025,2,4
"cellular component assembly","Platelet-derived growth factor receptor beta",0.14120251711569484,2,4
"cellular component assembly","Protein kinase C alpha",0.06352540859102532,0,4
"cellular component assembly","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,4
"cellular nitrogen compound metabolic process","Casein kinase I epsilon",0.020441344348597252,0,8
"cellular nitrogen compound metabolic process","Fibroblast growth factor receptor 1",0.19151967243531887,1,8
"cellular nitrogen compound metabolic process","Glycogen synthase kinase-3 beta",0.32454565181157485,2,8
"cellular nitrogen compound metabolic process","MAP kinase ERK1",0.0295613287502791,1,8
"cellular nitrogen compound metabolic process","MAP kinase ERK2",0.3581952494315734,1,8
"cellular nitrogen compound metabolic process","MAP kinase p38 alpha",0.5780183217341808,11,8
"cellular nitrogen compound metabolic process","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,8
"cellular nitrogen compound metabolic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,8
"cellular protein modification process","ALK tyrosine kinase receptor",0.24403820330017642,3,36
"cellular protein modification process","Ankyrin repeat and protein kinase domain-containing protein 1",0.00911998440168185,0,36
"cellular protein modification process","CaM kinase II beta",0.005975162194205351,0,36
"cellular protein modification process","CaM-kinase kinase beta",0.010692395505420102,0,36
"cellular protein modification process","Casein kinase I epsilon",0.020441344348597252,0,36
"cellular protein modification process","Cyclin-dependent kinase 5",0.02673098876355025,2,36
"cellular protein modification process","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,36
"cellular protein modification process","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,36
"cellular protein modification process","Fibroblast growth factor receptor 1",0.19151967243531887,1,36
"cellular protein modification process","Fibroblast growth factor receptor 2",0.08019296629065076,0,36
"cellular protein modification process","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,36
"cellular protein modification process","Glycogen synthase kinase-3 beta",0.32454565181157485,2,36
"cellular protein modification process","Hepatocyte growth factor receptor",0.7899793385180969,14,36
"cellular protein modification process","MAP kinase ERK1",0.0295613287502791,1,36
"cellular protein modification process","MAP kinase ERK2",0.3581952494315734,1,36
"cellular protein modification process","MAP kinase p38 alpha",0.5780183217341808,11,36
"cellular protein modification process","MAP/microtubule affinity-regulating kinase 2",0.00849101996018655,0,36
"cellular protein modification process","NT-3 growth factor receptor",0.017925486582616054,1,36
"cellular protein modification process","Nerve growth factor receptor Trk-A",0.3349235650962473,1,36
"cellular protein modification process","Neurotrophic tyrosine kinase receptor type 2",0.02358616655607375,1,36
"cellular protein modification process","Platelet-derived growth factor receptor beta",0.14120251711569484,2,36
"cellular protein modification process","Protein kinase C alpha",0.06352540859102532,0,36
"cellular protein modification process","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,36
"cellular protein modification process","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,36
"cellular protein modification process","Serine-protein kinase ATM",0.016353075478877804,0,36
"cellular protein modification process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,36
"cellular protein modification process","Serine/threonine-protein kinase Chk1",0.2748574609334461,3,36
"cellular protein modification process","Serine/threonine-protein kinase DCLK1",0.0072330910771959515,0,36
"cellular protein modification process","Serine/threonine-protein kinase OSR1",0.0037737866489718002,0,36
"cellular protein modification process","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,36
"cellular protein modification process","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,36
"cellular protein modification process","Serine/threonine-protein kinase WNK3",3.1448222074765E-4,0,36
"cellular protein modification process","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,36
"cellular protein modification process","Tyrosine-protein kinase FYN",0.036165455385979754,0,36
"cellular protein modification process","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,36
"cellular protein modification process","c-Jun N-terminal kinase 1",0.26479402986952133,0,36
"chromosome organization","Protein kinase C alpha",0.06352540859102532,0,3
"chromosome organization","Serine-protein kinase ATM",0.016353075478877804,0,3
"chromosome organization","Serine/threonine-protein kinase Chk1",0.2748574609334461,3,3
"chromosome segregation","Serine-protein kinase ATM",0.016353075478877804,0,1
"circulatory system process","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,2
"circulatory system process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"cytoskeleton organization","Cyclin-dependent kinase 5",0.02673098876355025,2,3
"cytoskeleton organization","Platelet-derived growth factor receptor beta",0.14120251711569484,2,3
"cytoskeleton organization","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,3
"developmental maturation","Fibroblast growth factor receptor 1",0.19151967243531887,1,1
"embryo development","Fibroblast growth factor receptor 1",0.19151967243531887,1,8
"embryo development","Fibroblast growth factor receptor 2",0.08019296629065076,0,8
"embryo development","MAP kinase ERK1",0.0295613287502791,1,8
"embryo development","MAP kinase ERK2",0.3581952494315734,1,8
"embryo development","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,8
"embryo development","Serine-protein kinase ATM",0.016353075478877804,0,8
"embryo development","Serine/threonine-protein kinase AKT",0.5097756798319407,0,8
"embryo development","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,8
"extracellular matrix organization","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,2
"extracellular matrix organization","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,2
"female pregnancy","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,2
"female pregnancy","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"generation of precursor metabolites and energy","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,3
"generation of precursor metabolites and energy","Glycogen synthase kinase-3 beta",0.32454565181157485,2,3
"generation of precursor metabolites and energy","Serine/threonine-protein kinase AKT",0.5097756798319407,0,3
"growth","Cyclin-dependent kinase 5",0.02673098876355025,2,5
"growth","Fibroblast growth factor receptor 2",0.08019296629065076,0,5
"growth","MAP kinase p38 alpha",0.5780183217341808,11,5
"growth","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,5
"growth","Serine/threonine-protein kinase DCLK1",0.0072330910771959515,0,5
"homeostatic process","Serine-protein kinase ATM",0.016353075478877804,0,2
"homeostatic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"immune system process","CaM kinase II beta",0.005975162194205351,0,11
"immune system process","Fibroblast growth factor receptor 2",0.08019296629065076,0,11
"immune system process","MAP kinase ERK1",0.0295613287502791,1,11
"immune system process","MAP kinase ERK2",0.3581952494315734,1,11
"immune system process","MAP kinase p38 alpha",0.5780183217341808,11,11
"immune system process","Nerve growth factor receptor Trk-A",0.3349235650962473,1,11
"immune system process","Serine-protein kinase ATM",0.016353075478877804,0,11
"immune system process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,11
"immune system process","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,11
"immune system process","Tyrosine-protein kinase FYN",0.036165455385979754,0,11
"immune system process","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,11
"lipid metabolic process","Fibroblast growth factor receptor 1",0.19151967243531887,1,9
"lipid metabolic process","Fibroblast growth factor receptor 2",0.08019296629065076,0,9
"lipid metabolic process","MAP kinase ERK1",0.0295613287502791,1,9
"lipid metabolic process","MAP kinase p38 alpha",0.5780183217341808,11,9
"lipid metabolic process","Platelet-derived growth factor receptor beta",0.14120251711569484,2,9
"lipid metabolic process","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,9
"lipid metabolic process","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,9
"lipid metabolic process","Serine-protein kinase ATM",0.016353075478877804,0,9
"lipid metabolic process","Tyrosine-protein kinase FYN",0.036165455385979754,0,9
"locomotion","Cyclin-dependent kinase 5",0.02673098876355025,2,8
"locomotion","Hepatocyte growth factor receptor",0.7899793385180969,14,8
"locomotion","MAP kinase ERK1",0.0295613287502791,1,8
"locomotion","MAP kinase ERK2",0.3581952494315734,1,8
"locomotion","MAP kinase p38 alpha",0.5780183217341808,11,8
"locomotion","Nerve growth factor receptor Trk-A",0.3349235650962473,1,8
"locomotion","Platelet-derived growth factor receptor beta",0.14120251711569484,2,8
"locomotion","Tyrosine-protein kinase FYN",0.036165455385979754,0,8
"membrane organization","Cyclin-dependent kinase 5",0.02673098876355025,2,5
"membrane organization","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,5
"membrane organization","Glycogen synthase kinase-3 beta",0.32454565181157485,2,5
"membrane organization","Protein kinase C alpha",0.06352540859102532,0,5
"membrane organization","c-Jun N-terminal kinase 1",0.26479402986952133,0,5
"metabolic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"metabolic process","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,2
"microtubule-based process","Nerve growth factor receptor Trk-A",0.3349235650962473,1,1
"mitochondrion organization","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,6
"mitochondrion organization","Glycogen synthase kinase-3 beta",0.32454565181157485,2,6
"mitochondrion organization","MAP/microtubule affinity-regulating kinase 2",0.00849101996018655,0,6
"mitochondrion organization","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,6
"mitochondrion organization","Serine/threonine-protein kinase AKT",0.5097756798319407,0,6
"mitochondrion organization","c-Jun N-terminal kinase 1",0.26479402986952133,0,6
"multicellular organismal development","ALK tyrosine kinase receptor",0.24403820330017642,3,29
"multicellular organismal development","CaM kinase II beta",0.005975162194205351,0,29
"multicellular organismal development","Casein kinase I epsilon",0.020441344348597252,0,29
"multicellular organismal development","Cyclin-dependent kinase 5",0.02673098876355025,2,29
"multicellular organismal development","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,29
"multicellular organismal development","Fibroblast growth factor receptor 1",0.19151967243531887,1,29
"multicellular organismal development","Fibroblast growth factor receptor 2",0.08019296629065076,0,29
"multicellular organismal development","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,29
"multicellular organismal development","Glycogen synthase kinase-3 beta",0.32454565181157485,2,29
"multicellular organismal development","Hepatocyte growth factor receptor",0.7899793385180969,14,29
"multicellular organismal development","MAP kinase ERK1",0.0295613287502791,1,29
"multicellular organismal development","MAP kinase ERK2",0.3581952494315734,1,29
"multicellular organismal development","MAP kinase p38 alpha",0.5780183217341808,11,29
"multicellular organismal development","MAP/microtubule affinity-regulating kinase 2",0.00849101996018655,0,29
"multicellular organismal development","NT-3 growth factor receptor",0.017925486582616054,1,29
"multicellular organismal development","Nerve growth factor receptor Trk-A",0.3349235650962473,1,29
"multicellular organismal development","Neurotrophic tyrosine kinase receptor type 2",0.02358616655607375,1,29
"multicellular organismal development","Platelet-derived growth factor receptor beta",0.14120251711569484,2,29
"multicellular organismal development","Protein kinase C alpha",0.06352540859102532,0,29
"multicellular organismal development","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,29
"multicellular organismal development","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,29
"multicellular organismal development","Serine-protein kinase ATM",0.016353075478877804,0,29
"multicellular organismal development","Serine/threonine-protein kinase AKT",0.5097756798319407,0,29
"multicellular organismal development","Serine/threonine-protein kinase DCLK1",0.0072330910771959515,0,29
"multicellular organismal development","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,29
"multicellular organismal development","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,29
"multicellular organismal development","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,29
"multicellular organismal development","Tyrosine-protein kinase FYN",0.036165455385979754,0,29
"multicellular organismal development","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,29
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,2
"neurological system process","Cyclin-dependent kinase 5",0.02673098876355025,2,7
"neurological system process","Fibroblast growth factor receptor 1",0.19151967243531887,1,7
"neurological system process","MAP kinase ERK1",0.0295613287502791,1,7
"neurological system process","MAP kinase ERK2",0.3581952494315734,1,7
"neurological system process","Nerve growth factor receptor Trk-A",0.3349235650962473,1,7
"neurological system process","Neurotrophic tyrosine kinase receptor type 2",0.02358616655607375,1,7
"neurological system process","Tyrosine-protein kinase FYN",0.036165455385979754,0,7
"nucleobase-containing compound catabolic process","Serine-protein kinase ATM",0.016353075478877804,0,1
"nucleocytoplasmic transport","Cyclin-dependent kinase 5",0.02673098876355025,2,5
"nucleocytoplasmic transport","Glycogen synthase kinase-3 beta",0.32454565181157485,2,5
"nucleocytoplasmic transport","MAP kinase ERK1",0.0295613287502791,1,5
"nucleocytoplasmic transport","MAP kinase ERK2",0.3581952494315734,1,5
"nucleocytoplasmic transport","Serine/threonine-protein kinase AKT",0.5097756798319407,0,5
"phosphorylation","ALK tyrosine kinase receptor",0.24403820330017642,3,36
"phosphorylation","Ankyrin repeat and protein kinase domain-containing protein 1",0.00911998440168185,0,36
"phosphorylation","CaM kinase II beta",0.005975162194205351,0,36
"phosphorylation","CaM-kinase kinase beta",0.010692395505420102,0,36
"phosphorylation","Casein kinase I epsilon",0.020441344348597252,0,36
"phosphorylation","Cyclin-dependent kinase 5",0.02673098876355025,2,36
"phosphorylation","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,36
"phosphorylation","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,36
"phosphorylation","Fibroblast growth factor receptor 1",0.19151967243531887,1,36
"phosphorylation","Fibroblast growth factor receptor 2",0.08019296629065076,0,36
"phosphorylation","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,36
"phosphorylation","Glycogen synthase kinase-3 beta",0.32454565181157485,2,36
"phosphorylation","Hepatocyte growth factor receptor",0.7899793385180969,14,36
"phosphorylation","MAP kinase ERK1",0.0295613287502791,1,36
"phosphorylation","MAP kinase ERK2",0.3581952494315734,1,36
"phosphorylation","MAP kinase p38 alpha",0.5780183217341808,11,36
"phosphorylation","MAP/microtubule affinity-regulating kinase 2",0.00849101996018655,0,36
"phosphorylation","NT-3 growth factor receptor",0.017925486582616054,1,36
"phosphorylation","Nerve growth factor receptor Trk-A",0.3349235650962473,1,36
"phosphorylation","Neurotrophic tyrosine kinase receptor type 2",0.02358616655607375,1,36
"phosphorylation","Platelet-derived growth factor receptor beta",0.14120251711569484,2,36
"phosphorylation","Protein kinase C alpha",0.06352540859102532,0,36
"phosphorylation","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,36
"phosphorylation","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,36
"phosphorylation","Serine-protein kinase ATM",0.016353075478877804,0,36
"phosphorylation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,36
"phosphorylation","Serine/threonine-protein kinase Chk1",0.2748574609334461,3,36
"phosphorylation","Serine/threonine-protein kinase DCLK1",0.0072330910771959515,0,36
"phosphorylation","Serine/threonine-protein kinase OSR1",0.0037737866489718002,0,36
"phosphorylation","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,36
"phosphorylation","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,36
"phosphorylation","Serine/threonine-protein kinase WNK3",3.1448222074765E-4,0,36
"phosphorylation","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,36
"phosphorylation","Tyrosine-protein kinase FYN",0.036165455385979754,0,36
"phosphorylation","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,36
"phosphorylation","c-Jun N-terminal kinase 1",0.26479402986952133,0,36
"plasma membrane organization","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"plasma membrane organization","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,2
"positive regulation of apoptotic process","Cyclin-dependent kinase 5",0.02673098876355025,2,9
"positive regulation of apoptotic process","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,9
"positive regulation of apoptotic process","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,9
"positive regulation of apoptotic process","Glycogen synthase kinase-3 beta",0.32454565181157485,2,9
"positive regulation of apoptotic process","NT-3 growth factor receptor",0.017925486582616054,1,9
