"target_pref_name","target_chembl_id","publication_year","target_tid","go_pref_name","compound_count","PMID_count","disease_efficacy_count"
"Vasopressin V1b receptor","CHEMBL1921",2015,148,"signal transduction",1,1,0
"Vasopressin V1b receptor","CHEMBL1921",2009,148,"positive regulation of catalytic activity",27,2,1
"Vasopressin V1b receptor","CHEMBL1921",2010,148,"positive regulation of catalytic activity",68,3,0
"Vasopressin V1b receptor","CHEMBL1921",2011,148,"positive regulation of catalytic activity",104,5,1
"Vasopressin V1b receptor","CHEMBL1921",2012,148,"positive regulation of catalytic activity",3,2,0
"Vasopressin V1b receptor","CHEMBL1921",2013,148,"positive regulation of catalytic activity",1,1,0
"Vasopressin V1b receptor","CHEMBL1921",2015,148,"positive regulation of catalytic activity",1,1,0
"Vasopressin V1b receptor","CHEMBL1921",2009,148,"homeostatic process",27,2,1
"Vasopressin V1b receptor","CHEMBL1921",2010,148,"homeostatic process",68,3,0
"Vasopressin V1b receptor","CHEMBL1921",2011,148,"homeostatic process",104,5,1
"Vasopressin V1b receptor","CHEMBL1921",2012,148,"homeostatic process",3,2,0
"Vasopressin V1b receptor","CHEMBL1921",2013,148,"homeostatic process",1,1,0
"Vasopressin V1b receptor","CHEMBL1921",2015,148,"homeostatic process",1,1,0
"Vasopressin V1b receptor","CHEMBL1921",2009,148,"circulatory system process",27,2,1
"Vasopressin V1b receptor","CHEMBL1921",2010,148,"circulatory system process",68,3,0
"Vasopressin V1b receptor","CHEMBL1921",2011,148,"circulatory system process",104,5,1
"Vasopressin V1b receptor","CHEMBL1921",2012,148,"circulatory system process",3,2,0
"Vasopressin V1b receptor","CHEMBL1921",2013,148,"circulatory system process",1,1,0
"Vasopressin V1b receptor","CHEMBL1921",2015,148,"circulatory system process",1,1,0
"Vasopressin V1a receptor","CHEMBL1889",1998,134,"signal transduction",15,1,0
"Vasopressin V1a receptor","CHEMBL1889",2000,134,"signal transduction",9,1,0
"Vasopressin V1a receptor","CHEMBL1889",2001,134,"signal transduction",5,1,0
"Vasopressin V1a receptor","CHEMBL1889",2002,134,"signal transduction",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2003,134,"signal transduction",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2004,134,"signal transduction",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2005,134,"signal transduction",50,2,0
"Vasopressin V1a receptor","CHEMBL1889",2006,134,"signal transduction",3,1,0
"Vasopressin V1a receptor","CHEMBL1889",2007,134,"signal transduction",88,4,2
"Vasopressin V1a receptor","CHEMBL1889",2008,134,"signal transduction",6,2,0
"Vasopressin V1a receptor","CHEMBL1889",2009,134,"signal transduction",75,6,0
"Vasopressin V1a receptor","CHEMBL1889",2010,134,"signal transduction",111,7,0
"Vasopressin V1a receptor","CHEMBL1889",2011,134,"signal transduction",114,5,1
"Vasopressin V1a receptor","CHEMBL1889",2012,134,"signal transduction",8,4,0
"Vasopressin V1a receptor","CHEMBL1889",2013,134,"signal transduction",3,2,0
"Vasopressin V1a receptor","CHEMBL1889",2015,134,"signal transduction",36,3,0
"Vasopressin V1a receptor","CHEMBL1889",2016,134,"signal transduction",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",1998,134,"response to stress",15,1,0
"Vasopressin V1a receptor","CHEMBL1889",2000,134,"response to stress",9,1,0
"Vasopressin V1a receptor","CHEMBL1889",2001,134,"response to stress",5,1,0
"Vasopressin V1a receptor","CHEMBL1889",2002,134,"response to stress",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2003,134,"response to stress",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2004,134,"response to stress",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2005,134,"response to stress",50,2,0
"Vasopressin V1a receptor","CHEMBL1889",2006,134,"response to stress",3,1,0
"Vasopressin V1a receptor","CHEMBL1889",2007,134,"response to stress",88,4,2
"Vasopressin V1a receptor","CHEMBL1889",2008,134,"response to stress",6,2,0
"Vasopressin V1a receptor","CHEMBL1889",2009,134,"response to stress",75,6,0
"Vasopressin V1a receptor","CHEMBL1889",2010,134,"response to stress",111,7,0
"Vasopressin V1a receptor","CHEMBL1889",2011,134,"response to stress",114,5,1
"Vasopressin V1a receptor","CHEMBL1889",2012,134,"response to stress",8,4,0
"Vasopressin V1a receptor","CHEMBL1889",2013,134,"response to stress",3,2,0
"Vasopressin V1a receptor","CHEMBL1889",2015,134,"response to stress",36,3,0
"Vasopressin V1a receptor","CHEMBL1889",2016,134,"response to stress",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",1998,134,"reproduction",15,1,0
"Vasopressin V1a receptor","CHEMBL1889",2000,134,"reproduction",9,1,0
"Vasopressin V1a receptor","CHEMBL1889",2001,134,"reproduction",5,1,0
"Vasopressin V1a receptor","CHEMBL1889",2002,134,"reproduction",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2003,134,"reproduction",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2004,134,"reproduction",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2005,134,"reproduction",50,2,0
"Vasopressin V1a receptor","CHEMBL1889",2006,134,"reproduction",3,1,0
"Vasopressin V1a receptor","CHEMBL1889",2007,134,"reproduction",88,4,2
"Vasopressin V1a receptor","CHEMBL1889",2008,134,"reproduction",6,2,0
"Vasopressin V1a receptor","CHEMBL1889",2009,134,"reproduction",75,6,0
"Vasopressin V1a receptor","CHEMBL1889",2010,134,"reproduction",111,7,0
"Vasopressin V1a receptor","CHEMBL1889",2011,134,"reproduction",114,5,1
"Vasopressin V1a receptor","CHEMBL1889",2012,134,"reproduction",8,4,0
"Vasopressin V1a receptor","CHEMBL1889",2013,134,"reproduction",3,2,0
"Vasopressin V1a receptor","CHEMBL1889",2015,134,"reproduction",36,3,0
"Vasopressin V1a receptor","CHEMBL1889",2016,134,"reproduction",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",1998,134,"positive regulation of catalytic activity",15,1,0
"Vasopressin V1a receptor","CHEMBL1889",2000,134,"positive regulation of catalytic activity",9,1,0
"Vasopressin V1a receptor","CHEMBL1889",2001,134,"positive regulation of catalytic activity",5,1,0
"Vasopressin V1a receptor","CHEMBL1889",2002,134,"positive regulation of catalytic activity",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2003,134,"positive regulation of catalytic activity",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2004,134,"positive regulation of catalytic activity",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2005,134,"positive regulation of catalytic activity",50,2,0
"Vasopressin V1a receptor","CHEMBL1889",2006,134,"positive regulation of catalytic activity",3,1,0
"Vasopressin V1a receptor","CHEMBL1889",2007,134,"positive regulation of catalytic activity",88,4,2
"Vasopressin V1a receptor","CHEMBL1889",2008,134,"positive regulation of catalytic activity",6,2,0
"Vasopressin V1a receptor","CHEMBL1889",2009,134,"positive regulation of catalytic activity",75,6,0
"Vasopressin V1a receptor","CHEMBL1889",2010,134,"positive regulation of catalytic activity",111,7,0
"Vasopressin V1a receptor","CHEMBL1889",2011,134,"positive regulation of catalytic activity",114,5,1
"Vasopressin V1a receptor","CHEMBL1889",2012,134,"positive regulation of catalytic activity",8,4,0
"Vasopressin V1a receptor","CHEMBL1889",2013,134,"positive regulation of catalytic activity",3,2,0
"Vasopressin V1a receptor","CHEMBL1889",2015,134,"positive regulation of catalytic activity",36,3,0
"Vasopressin V1a receptor","CHEMBL1889",2016,134,"positive regulation of catalytic activity",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",1998,134,"multicellular organismal development",15,1,0
"Vasopressin V1a receptor","CHEMBL1889",2000,134,"multicellular organismal development",9,1,0
"Vasopressin V1a receptor","CHEMBL1889",2001,134,"multicellular organismal development",5,1,0
"Vasopressin V1a receptor","CHEMBL1889",2002,134,"multicellular organismal development",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2003,134,"multicellular organismal development",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2004,134,"multicellular organismal development",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2005,134,"multicellular organismal development",50,2,0
"Vasopressin V1a receptor","CHEMBL1889",2006,134,"multicellular organismal development",3,1,0
"Vasopressin V1a receptor","CHEMBL1889",2007,134,"multicellular organismal development",88,4,2
"Vasopressin V1a receptor","CHEMBL1889",2008,134,"multicellular organismal development",6,2,0
"Vasopressin V1a receptor","CHEMBL1889",2009,134,"multicellular organismal development",75,6,0
"Vasopressin V1a receptor","CHEMBL1889",2010,134,"multicellular organismal development",111,7,0
"Vasopressin V1a receptor","CHEMBL1889",2011,134,"multicellular organismal development",114,5,1
"Vasopressin V1a receptor","CHEMBL1889",2012,134,"multicellular organismal development",8,4,0
"Vasopressin V1a receptor","CHEMBL1889",2013,134,"multicellular organismal development",3,2,0
"Vasopressin V1a receptor","CHEMBL1889",2015,134,"multicellular organismal development",36,3,0
"Vasopressin V1a receptor","CHEMBL1889",2016,134,"multicellular organismal development",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",1998,134,"homeostatic process",15,1,0
"Vasopressin V1a receptor","CHEMBL1889",2000,134,"homeostatic process",9,1,0
"Vasopressin V1a receptor","CHEMBL1889",2001,134,"homeostatic process",5,1,0
"Vasopressin V1a receptor","CHEMBL1889",2002,134,"homeostatic process",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2003,134,"homeostatic process",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2004,134,"homeostatic process",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2005,134,"homeostatic process",50,2,0
"Vasopressin V1a receptor","CHEMBL1889",2006,134,"homeostatic process",3,1,0
"Vasopressin V1a receptor","CHEMBL1889",2007,134,"homeostatic process",88,4,2
"Vasopressin V1a receptor","CHEMBL1889",2008,134,"homeostatic process",6,2,0
"Vasopressin V1a receptor","CHEMBL1889",2009,134,"homeostatic process",75,6,0
"Vasopressin V1a receptor","CHEMBL1889",2010,134,"homeostatic process",111,7,0
"Vasopressin V1a receptor","CHEMBL1889",2011,134,"homeostatic process",114,5,1
"Vasopressin V1a receptor","CHEMBL1889",2012,134,"homeostatic process",8,4,0
"Vasopressin V1a receptor","CHEMBL1889",2013,134,"homeostatic process",3,2,0
"Vasopressin V1a receptor","CHEMBL1889",2015,134,"homeostatic process",36,3,0
"Vasopressin V1a receptor","CHEMBL1889",2016,134,"homeostatic process",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",1998,134,"generation of precursor metabolites and energy",15,1,0
"Vasopressin V1a receptor","CHEMBL1889",2000,134,"generation of precursor metabolites and energy",9,1,0
"Vasopressin V1a receptor","CHEMBL1889",2001,134,"generation of precursor metabolites and energy",5,1,0
"Vasopressin V1a receptor","CHEMBL1889",2002,134,"generation of precursor metabolites and energy",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2003,134,"generation of precursor metabolites and energy",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2004,134,"generation of precursor metabolites and energy",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2005,134,"generation of precursor metabolites and energy",50,2,0
"Vasopressin V1a receptor","CHEMBL1889",2006,134,"generation of precursor metabolites and energy",3,1,0
"Vasopressin V1a receptor","CHEMBL1889",2007,134,"generation of precursor metabolites and energy",88,4,2
"Vasopressin V1a receptor","CHEMBL1889",2008,134,"generation of precursor metabolites and energy",6,2,0
"Vasopressin V1a receptor","CHEMBL1889",2009,134,"generation of precursor metabolites and energy",75,6,0
"Vasopressin V1a receptor","CHEMBL1889",2010,134,"generation of precursor metabolites and energy",111,7,0
"Vasopressin V1a receptor","CHEMBL1889",2011,134,"generation of precursor metabolites and energy",114,5,1
"Vasopressin V1a receptor","CHEMBL1889",2012,134,"generation of precursor metabolites and energy",8,4,0
"Vasopressin V1a receptor","CHEMBL1889",2013,134,"generation of precursor metabolites and energy",3,2,0
"Vasopressin V1a receptor","CHEMBL1889",2015,134,"generation of precursor metabolites and energy",36,3,0
"Vasopressin V1a receptor","CHEMBL1889",2016,134,"generation of precursor metabolites and energy",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",1998,134,"circulatory system process",15,1,0
"Vasopressin V1a receptor","CHEMBL1889",2000,134,"circulatory system process",9,1,0
"Vasopressin V1a receptor","CHEMBL1889",2001,134,"circulatory system process",5,1,0
"Vasopressin V1a receptor","CHEMBL1889",2002,134,"circulatory system process",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2003,134,"circulatory system process",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2004,134,"circulatory system process",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2005,134,"circulatory system process",50,2,0
"Vasopressin V1a receptor","CHEMBL1889",2006,134,"circulatory system process",3,1,0
"Vasopressin V1a receptor","CHEMBL1889",2007,134,"circulatory system process",88,4,2
"Vasopressin V1a receptor","CHEMBL1889",2008,134,"circulatory system process",6,2,0
"Vasopressin V1a receptor","CHEMBL1889",2009,134,"circulatory system process",75,6,0
"Vasopressin V1a receptor","CHEMBL1889",2010,134,"circulatory system process",111,7,0
"Vasopressin V1a receptor","CHEMBL1889",2011,134,"circulatory system process",114,5,1
"Vasopressin V1a receptor","CHEMBL1889",2012,134,"circulatory system process",8,4,0
"Vasopressin V1a receptor","CHEMBL1889",2013,134,"circulatory system process",3,2,0
"Vasopressin V1a receptor","CHEMBL1889",2015,134,"circulatory system process",36,3,0
"Vasopressin V1a receptor","CHEMBL1889",2016,134,"circulatory system process",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",1998,134,"cell differentiation",15,1,0
"Vasopressin V1a receptor","CHEMBL1889",2000,134,"cell differentiation",9,1,0
"Vasopressin V1a receptor","CHEMBL1889",2001,134,"cell differentiation",5,1,0
"Vasopressin V1a receptor","CHEMBL1889",2002,134,"cell differentiation",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2003,134,"cell differentiation",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2004,134,"cell differentiation",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2005,134,"cell differentiation",50,2,0
"Vasopressin V1a receptor","CHEMBL1889",2006,134,"cell differentiation",3,1,0
"Vasopressin V1a receptor","CHEMBL1889",2007,134,"cell differentiation",88,4,2
"Vasopressin V1a receptor","CHEMBL1889",2008,134,"cell differentiation",6,2,0
"Vasopressin V1a receptor","CHEMBL1889",2009,134,"cell differentiation",75,6,0
"Vasopressin V1a receptor","CHEMBL1889",2010,134,"cell differentiation",111,7,0
"Vasopressin V1a receptor","CHEMBL1889",2011,134,"cell differentiation",114,5,1
"Vasopressin V1a receptor","CHEMBL1889",2012,134,"cell differentiation",8,4,0
"Vasopressin V1a receptor","CHEMBL1889",2013,134,"cell differentiation",3,2,0
"Vasopressin V1a receptor","CHEMBL1889",2015,134,"cell differentiation",36,3,0
"Vasopressin V1a receptor","CHEMBL1889",2016,134,"cell differentiation",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",1998,134,"anatomical structure development",15,1,0
"Vasopressin V1a receptor","CHEMBL1889",2000,134,"anatomical structure development",9,1,0
"Vasopressin V1a receptor","CHEMBL1889",2001,134,"anatomical structure development",5,1,0
"Vasopressin V1a receptor","CHEMBL1889",2002,134,"anatomical structure development",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2003,134,"anatomical structure development",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2004,134,"anatomical structure development",10,1,0
"Vasopressin V1a receptor","CHEMBL1889",2005,134,"anatomical structure development",50,2,0
"Vasopressin V1a receptor","CHEMBL1889",2006,134,"anatomical structure development",3,1,0
"Vasopressin V1a receptor","CHEMBL1889",2007,134,"anatomical structure development",88,4,2
"Vasopressin V1a receptor","CHEMBL1889",2008,134,"anatomical structure development",6,2,0
"Vasopressin V1a receptor","CHEMBL1889",2009,134,"anatomical structure development",75,6,0
"Vasopressin V1a receptor","CHEMBL1889",2010,134,"anatomical structure development",111,7,0
"Vasopressin V1a receptor","CHEMBL1889",2011,134,"anatomical structure development",114,5,1
"Vasopressin V1a receptor","CHEMBL1889",2012,134,"anatomical structure development",8,4,0
"Vasopressin V1a receptor","CHEMBL1889",2013,134,"anatomical structure development",3,2,0
"Vasopressin V1a receptor","CHEMBL1889",2015,134,"anatomical structure development",36,3,0
"Vasopressin V1a receptor","CHEMBL1889",2016,134,"anatomical structure development",10,1,0
"Urotensin II receptor","CHEMBL3764",2005,10927,"signal transduction",30,2,0
"Urotensin II receptor","CHEMBL3764",2006,10927,"signal transduction",60,1,0
"Urotensin II receptor","CHEMBL3764",2007,10927,"signal transduction",38,2,0
"Urotensin II receptor","CHEMBL3764",2008,10927,"signal transduction",128,5,0
"Urotensin II receptor","CHEMBL3764",2009,10927,"signal transduction",53,2,1
"Urotensin II receptor","CHEMBL3764",2010,10927,"signal transduction",7,2,0
"Urotensin II receptor","CHEMBL3764",2013,10927,"signal transduction",30,1,1
"Urotensin II receptor","CHEMBL3764",2014,10927,"signal transduction",18,1,0
"Urotensin II receptor","CHEMBL3764",2005,10927,"homeostatic process",30,2,0
"Urotensin II receptor","CHEMBL3764",2006,10927,"homeostatic process",60,1,0
"Urotensin II receptor","CHEMBL3764",2007,10927,"homeostatic process",38,2,0
"Urotensin II receptor","CHEMBL3764",2008,10927,"homeostatic process",128,5,0
"Urotensin II receptor","CHEMBL3764",2009,10927,"homeostatic process",53,2,1
"Urotensin II receptor","CHEMBL3764",2010,10927,"homeostatic process",7,2,0
"Urotensin II receptor","CHEMBL3764",2013,10927,"homeostatic process",30,1,1
"Urotensin II receptor","CHEMBL3764",2014,10927,"homeostatic process",18,1,0
"Urotensin II receptor","CHEMBL3764",2005,10927,"circulatory system process",30,2,0
"Urotensin II receptor","CHEMBL3764",2006,10927,"circulatory system process",60,1,0
"Urotensin II receptor","CHEMBL3764",2007,10927,"circulatory system process",38,2,0
"Urotensin II receptor","CHEMBL3764",2008,10927,"circulatory system process",128,5,0
"Urotensin II receptor","CHEMBL3764",2009,10927,"circulatory system process",53,2,1
"Urotensin II receptor","CHEMBL3764",2010,10927,"circulatory system process",7,2,0
"Urotensin II receptor","CHEMBL3764",2013,10927,"circulatory system process",30,1,1
"Urotensin II receptor","CHEMBL3764",2014,10927,"circulatory system process",18,1,0
"Uracil nucleotide/cysteinyl leukotriene receptor","CHEMBL1075162",2014,103101,"signal transduction",12,1,0
"Type-1 angiotensin II receptor","CHEMBL227",1995,115,"signal transduction",10,0,0
"Type-1 angiotensin II receptor","CHEMBL227",2005,115,"signal transduction",6,1,2
"Type-1 angiotensin II receptor","CHEMBL227",2006,115,"signal transduction",1,1,0
"Type-1 angiotensin II receptor","CHEMBL227",2008,115,"signal transduction",2,1,0
"Type-1 angiotensin II receptor","CHEMBL227",2009,115,"signal transduction",2,1,0
"Type-1 angiotensin II receptor","CHEMBL227",2010,115,"signal transduction",85,1,0
"Type-1 angiotensin II receptor","CHEMBL227",2011,115,"signal transduction",26,2,1
"Type-1 angiotensin II receptor","CHEMBL227",2012,115,"signal transduction",24,3,1
"Type-1 angiotensin II receptor","CHEMBL227",2013,115,"signal transduction",94,4,1
"Type-1 angiotensin II receptor","CHEMBL227",2014,115,"signal transduction",10,1,1
"Type-1 angiotensin II receptor","CHEMBL227",2015,115,"signal transduction",103,3,0
"Type-1 angiotensin II receptor","CHEMBL227",2016,115,"signal transduction",6,2,0
"Type-1 angiotensin II receptor","CHEMBL227",1995,115,"positive regulation of catalytic activity",10,0,0
"Type-1 angiotensin II receptor","CHEMBL227",2005,115,"positive regulation of catalytic activity",6,1,2
"Type-1 angiotensin II receptor","CHEMBL227",2006,115,"positive regulation of catalytic activity",1,1,0
"Type-1 angiotensin II receptor","CHEMBL227",2008,115,"positive regulation of catalytic activity",2,1,0
"Type-1 angiotensin II receptor","CHEMBL227",2009,115,"positive regulation of catalytic activity",2,1,0
"Type-1 angiotensin II receptor","CHEMBL227",2010,115,"positive regulation of catalytic activity",85,1,0
"Type-1 angiotensin II receptor","CHEMBL227",2011,115,"positive regulation of catalytic activity",26,2,1
"Type-1 angiotensin II receptor","CHEMBL227",2012,115,"positive regulation of catalytic activity",24,3,1
"Type-1 angiotensin II receptor","CHEMBL227",2013,115,"positive regulation of catalytic activity",94,4,1
"Type-1 angiotensin II receptor","CHEMBL227",2014,115,"positive regulation of catalytic activity",10,1,1
"Type-1 angiotensin II receptor","CHEMBL227",2015,115,"positive regulation of catalytic activity",103,3,0
