"target_pref_name","target_chembl_id","publication_year","target_tid","go_pref_name","compound_count","PMID_count","disease_efficacy_count"
"Vitamin D receptor","CHEMBL1977",2010,64,"regulation of catalytic activity",14,2,0
"Vitamin D receptor","CHEMBL1977",2011,64,"regulation of catalytic activity",7,1,0
"Vitamin D receptor","CHEMBL1977",2012,64,"regulation of catalytic activity",58,4,1
"Vitamin D receptor","CHEMBL1977",2013,64,"regulation of catalytic activity",55,9,1
"Vitamin D receptor","CHEMBL1977",2014,64,"regulation of catalytic activity",43,5,2
"Vitamin D receptor","CHEMBL1977",2015,64,"regulation of catalytic activity",12,5,1
"Vitamin D receptor","CHEMBL1977",2016,64,"regulation of catalytic activity",61,4,1
"Vitamin D receptor","CHEMBL1977",2006,64,"positive regulation of catalytic activity",95,4,1
"Vitamin D receptor","CHEMBL1977",2007,64,"positive regulation of catalytic activity",11,3,1
"Vitamin D receptor","CHEMBL1977",2008,64,"positive regulation of catalytic activity",19,3,1
"Vitamin D receptor","CHEMBL1977",2009,64,"positive regulation of catalytic activity",3,1,1
"Vitamin D receptor","CHEMBL1977",2010,64,"positive regulation of catalytic activity",14,2,0
"Vitamin D receptor","CHEMBL1977",2011,64,"positive regulation of catalytic activity",7,1,0
"Vitamin D receptor","CHEMBL1977",2012,64,"positive regulation of catalytic activity",58,4,1
"Vitamin D receptor","CHEMBL1977",2013,64,"positive regulation of catalytic activity",55,9,1
"Vitamin D receptor","CHEMBL1977",2014,64,"positive regulation of catalytic activity",43,5,2
"Vitamin D receptor","CHEMBL1977",2015,64,"positive regulation of catalytic activity",12,5,1
"Vitamin D receptor","CHEMBL1977",2016,64,"positive regulation of catalytic activity",61,4,1
"Vitamin D receptor","CHEMBL1977",2006,64,"positive regulation of apoptotic process",95,4,1
"Vitamin D receptor","CHEMBL1977",2007,64,"positive regulation of apoptotic process",11,3,1
"Vitamin D receptor","CHEMBL1977",2008,64,"positive regulation of apoptotic process",19,3,1
"Vitamin D receptor","CHEMBL1977",2009,64,"positive regulation of apoptotic process",3,1,1
"Vitamin D receptor","CHEMBL1977",2010,64,"positive regulation of apoptotic process",14,2,0
"Vitamin D receptor","CHEMBL1977",2011,64,"positive regulation of apoptotic process",7,1,0
"Vitamin D receptor","CHEMBL1977",2012,64,"positive regulation of apoptotic process",58,4,1
"Vitamin D receptor","CHEMBL1977",2013,64,"positive regulation of apoptotic process",55,9,1
"Vitamin D receptor","CHEMBL1977",2014,64,"positive regulation of apoptotic process",43,5,2
"Vitamin D receptor","CHEMBL1977",2015,64,"positive regulation of apoptotic process",12,5,1
"Vitamin D receptor","CHEMBL1977",2016,64,"positive regulation of apoptotic process",61,4,1
"Vitamin D receptor","CHEMBL1977",2006,64,"multicellular organismal development",95,4,1
"Vitamin D receptor","CHEMBL1977",2007,64,"multicellular organismal development",11,3,1
"Vitamin D receptor","CHEMBL1977",2008,64,"multicellular organismal development",19,3,1
"Vitamin D receptor","CHEMBL1977",2009,64,"multicellular organismal development",3,1,1
"Vitamin D receptor","CHEMBL1977",2010,64,"multicellular organismal development",14,2,0
"Vitamin D receptor","CHEMBL1977",2011,64,"multicellular organismal development",7,1,0
"Vitamin D receptor","CHEMBL1977",2012,64,"multicellular organismal development",58,4,1
"Vitamin D receptor","CHEMBL1977",2013,64,"multicellular organismal development",55,9,1
"Vitamin D receptor","CHEMBL1977",2014,64,"multicellular organismal development",43,5,2
"Vitamin D receptor","CHEMBL1977",2015,64,"multicellular organismal development",12,5,1
"Vitamin D receptor","CHEMBL1977",2016,64,"multicellular organismal development",61,4,1
"Vitamin D receptor","CHEMBL1977",2006,64,"homeostatic process",95,4,1
"Vitamin D receptor","CHEMBL1977",2007,64,"homeostatic process",11,3,1
"Vitamin D receptor","CHEMBL1977",2008,64,"homeostatic process",19,3,1
"Vitamin D receptor","CHEMBL1977",2009,64,"homeostatic process",3,1,1
"Vitamin D receptor","CHEMBL1977",2010,64,"homeostatic process",14,2,0
"Vitamin D receptor","CHEMBL1977",2011,64,"homeostatic process",7,1,0
"Vitamin D receptor","CHEMBL1977",2012,64,"homeostatic process",58,4,1
"Vitamin D receptor","CHEMBL1977",2013,64,"homeostatic process",55,9,1
"Vitamin D receptor","CHEMBL1977",2014,64,"homeostatic process",43,5,2
"Vitamin D receptor","CHEMBL1977",2015,64,"homeostatic process",12,5,1
"Vitamin D receptor","CHEMBL1977",2016,64,"homeostatic process",61,4,1
"Vitamin D receptor","CHEMBL1977",2006,64,"female pregnancy",95,4,1
"Vitamin D receptor","CHEMBL1977",2007,64,"female pregnancy",11,3,1
"Vitamin D receptor","CHEMBL1977",2008,64,"female pregnancy",19,3,1
"Vitamin D receptor","CHEMBL1977",2009,64,"female pregnancy",3,1,1
"Vitamin D receptor","CHEMBL1977",2010,64,"female pregnancy",14,2,0
"Vitamin D receptor","CHEMBL1977",2011,64,"female pregnancy",7,1,0
"Vitamin D receptor","CHEMBL1977",2012,64,"female pregnancy",58,4,1
"Vitamin D receptor","CHEMBL1977",2013,64,"female pregnancy",55,9,1
"Vitamin D receptor","CHEMBL1977",2014,64,"female pregnancy",43,5,2
"Vitamin D receptor","CHEMBL1977",2015,64,"female pregnancy",12,5,1
"Vitamin D receptor","CHEMBL1977",2016,64,"female pregnancy",61,4,1
"Vitamin D receptor","CHEMBL1977",2006,64,"digestion",95,4,1
"Vitamin D receptor","CHEMBL1977",2007,64,"digestion",11,3,1
"Vitamin D receptor","CHEMBL1977",2008,64,"digestion",19,3,1
"Vitamin D receptor","CHEMBL1977",2009,64,"digestion",3,1,1
"Vitamin D receptor","CHEMBL1977",2010,64,"digestion",14,2,0
"Vitamin D receptor","CHEMBL1977",2011,64,"digestion",7,1,0
"Vitamin D receptor","CHEMBL1977",2012,64,"digestion",58,4,1
"Vitamin D receptor","CHEMBL1977",2013,64,"digestion",55,9,1
"Vitamin D receptor","CHEMBL1977",2014,64,"digestion",43,5,2
"Vitamin D receptor","CHEMBL1977",2015,64,"digestion",12,5,1
"Vitamin D receptor","CHEMBL1977",2016,64,"digestion",61,4,1
"Vitamin D receptor","CHEMBL1977",2006,64,"cellular nitrogen compound metabolic process",95,4,1
"Vitamin D receptor","CHEMBL1977",2007,64,"cellular nitrogen compound metabolic process",11,3,1
"Vitamin D receptor","CHEMBL1977",2008,64,"cellular nitrogen compound metabolic process",19,3,1
"Vitamin D receptor","CHEMBL1977",2009,64,"cellular nitrogen compound metabolic process",3,1,1
"Vitamin D receptor","CHEMBL1977",2010,64,"cellular nitrogen compound metabolic process",14,2,0
"Vitamin D receptor","CHEMBL1977",2011,64,"cellular nitrogen compound metabolic process",7,1,0
"Vitamin D receptor","CHEMBL1977",2012,64,"cellular nitrogen compound metabolic process",58,4,1
"Vitamin D receptor","CHEMBL1977",2013,64,"cellular nitrogen compound metabolic process",55,9,1
"Vitamin D receptor","CHEMBL1977",2014,64,"cellular nitrogen compound metabolic process",43,5,2
"Vitamin D receptor","CHEMBL1977",2015,64,"cellular nitrogen compound metabolic process",12,5,1
"Vitamin D receptor","CHEMBL1977",2016,64,"cellular nitrogen compound metabolic process",61,4,1
"Vitamin D receptor","CHEMBL1977",2006,64,"cell morphogenesis",95,4,1
"Vitamin D receptor","CHEMBL1977",2007,64,"cell morphogenesis",11,3,1
"Vitamin D receptor","CHEMBL1977",2008,64,"cell morphogenesis",19,3,1
"Vitamin D receptor","CHEMBL1977",2009,64,"cell morphogenesis",3,1,1
"Vitamin D receptor","CHEMBL1977",2010,64,"cell morphogenesis",14,2,0
"Vitamin D receptor","CHEMBL1977",2011,64,"cell morphogenesis",7,1,0
"Vitamin D receptor","CHEMBL1977",2012,64,"cell morphogenesis",58,4,1
"Vitamin D receptor","CHEMBL1977",2013,64,"cell morphogenesis",55,9,1
"Vitamin D receptor","CHEMBL1977",2014,64,"cell morphogenesis",43,5,2
"Vitamin D receptor","CHEMBL1977",2015,64,"cell morphogenesis",12,5,1
"Vitamin D receptor","CHEMBL1977",2016,64,"cell morphogenesis",61,4,1
"Vitamin D receptor","CHEMBL1977",2006,64,"biosynthetic process",95,4,1
"Vitamin D receptor","CHEMBL1977",2007,64,"biosynthetic process",11,3,1
"Vitamin D receptor","CHEMBL1977",2008,64,"biosynthetic process",19,3,1
"Vitamin D receptor","CHEMBL1977",2009,64,"biosynthetic process",3,1,1
"Vitamin D receptor","CHEMBL1977",2010,64,"biosynthetic process",14,2,0
"Vitamin D receptor","CHEMBL1977",2011,64,"biosynthetic process",7,1,0
"Vitamin D receptor","CHEMBL1977",2012,64,"biosynthetic process",58,4,1
"Vitamin D receptor","CHEMBL1977",2013,64,"biosynthetic process",55,9,1
"Vitamin D receptor","CHEMBL1977",2014,64,"biosynthetic process",43,5,2
"Vitamin D receptor","CHEMBL1977",2015,64,"biosynthetic process",12,5,1
"Vitamin D receptor","CHEMBL1977",2016,64,"biosynthetic process",61,4,1
"Transcription initiation factor IIA alpha and bTranscription initiation factor IIA alpha and beta chains","CHEMBL4832",2013,10118,"cellular nitrogen compound metabolic process",22,0,0
"Transcription initiation factor IIA alpha and bTranscription initiation factor IIA alpha and beta chains","CHEMBL4832",2013,10118,"biosynthetic process",22,0,0
"Transcription factor ETV6","CHEMBL2401606",2013,107623,"multicellular organismal development",1,1,0
"Transcription factor ETV6","CHEMBL2401606",2013,107623,"immune system process",1,1,0
"Transcription factor ETV6","CHEMBL2401606",2013,107623,"cellular nitrogen compound metabolic process",1,1,0
"Transcription factor ETV6","CHEMBL2401606",2013,107623,"cell proliferation",1,1,0
"Transcription factor ETV6","CHEMBL2401606",2013,107623,"cell differentiation",1,1,0
"Transcription factor ETV6","CHEMBL2401606",2013,107623,"biosynthetic process",1,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2001,271,"signal transduction",6,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2002,271,"signal transduction",7,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2003,271,"signal transduction",10,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2005,271,"signal transduction",28,2,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2006,271,"signal transduction",17,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2007,271,"signal transduction",137,4,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2008,271,"signal transduction",38,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2009,271,"signal transduction",129,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2012,271,"signal transduction",34,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2013,271,"signal transduction",37,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2014,271,"signal transduction",35,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2015,271,"signal transduction",15,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2001,271,"reproduction",6,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2002,271,"reproduction",7,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2003,271,"reproduction",10,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2005,271,"reproduction",28,2,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2006,271,"reproduction",17,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2007,271,"reproduction",137,4,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2008,271,"reproduction",38,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2009,271,"reproduction",129,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2012,271,"reproduction",34,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2013,271,"reproduction",37,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2014,271,"reproduction",35,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2015,271,"reproduction",15,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2001,271,"neurological system process",6,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2002,271,"neurological system process",7,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2003,271,"neurological system process",10,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2005,271,"neurological system process",28,2,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2006,271,"neurological system process",17,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2007,271,"neurological system process",137,4,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2008,271,"neurological system process",38,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2009,271,"neurological system process",129,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2012,271,"neurological system process",34,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2013,271,"neurological system process",37,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2014,271,"neurological system process",35,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2015,271,"neurological system process",15,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2001,271,"multicellular organismal development",6,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2002,271,"multicellular organismal development",7,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2003,271,"multicellular organismal development",10,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2005,271,"multicellular organismal development",28,2,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2006,271,"multicellular organismal development",17,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2007,271,"multicellular organismal development",137,4,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2008,271,"multicellular organismal development",38,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2009,271,"multicellular organismal development",129,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2012,271,"multicellular organismal development",34,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2013,271,"multicellular organismal development",37,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2014,271,"multicellular organismal development",35,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2015,271,"multicellular organismal development",15,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2001,271,"cellular nitrogen compound metabolic process",6,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2002,271,"cellular nitrogen compound metabolic process",7,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2003,271,"cellular nitrogen compound metabolic process",10,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2005,271,"cellular nitrogen compound metabolic process",28,2,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2006,271,"cellular nitrogen compound metabolic process",17,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2007,271,"cellular nitrogen compound metabolic process",137,4,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2008,271,"cellular nitrogen compound metabolic process",38,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2009,271,"cellular nitrogen compound metabolic process",129,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2012,271,"cellular nitrogen compound metabolic process",34,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2013,271,"cellular nitrogen compound metabolic process",37,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2014,271,"cellular nitrogen compound metabolic process",35,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2015,271,"cellular nitrogen compound metabolic process",15,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2001,271,"cell differentiation",6,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2002,271,"cell differentiation",7,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2003,271,"cell differentiation",10,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2005,271,"cell differentiation",28,2,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2006,271,"cell differentiation",17,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2007,271,"cell differentiation",137,4,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2008,271,"cell differentiation",38,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2009,271,"cell differentiation",129,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2012,271,"cell differentiation",34,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2013,271,"cell differentiation",37,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2014,271,"cell differentiation",35,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2015,271,"cell differentiation",15,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2001,271,"biosynthetic process",6,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2002,271,"biosynthetic process",7,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2003,271,"biosynthetic process",10,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2005,271,"biosynthetic process",28,2,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2006,271,"biosynthetic process",17,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2007,271,"biosynthetic process",137,4,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2008,271,"biosynthetic process",38,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2009,271,"biosynthetic process",129,1,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2012,271,"biosynthetic process",34,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2013,271,"biosynthetic process",37,3,0
"Thyroid hormone receptor beta-1","CHEMBL1947",2014,271,"biosynthetic process",35,3,1
"Thyroid hormone receptor beta-1","CHEMBL1947",2015,271,"biosynthetic process",15,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2001,59,"signal transduction",6,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2002,59,"signal transduction",7,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2003,59,"signal transduction",10,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2004,59,"signal transduction",1,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2005,59,"signal transduction",27,2,0
"Thyroid hormone receptor alpha","CHEMBL1860",2006,59,"signal transduction",17,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2007,59,"signal transduction",54,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2008,59,"signal transduction",38,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2012,59,"signal transduction",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2013,59,"signal transduction",33,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2014,59,"signal transduction",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2015,59,"signal transduction",15,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2001,59,"response to stress",6,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2002,59,"response to stress",7,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2003,59,"response to stress",10,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2004,59,"response to stress",1,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2005,59,"response to stress",27,2,0
"Thyroid hormone receptor alpha","CHEMBL1860",2006,59,"response to stress",17,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2007,59,"response to stress",54,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2008,59,"response to stress",38,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2012,59,"response to stress",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2013,59,"response to stress",33,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2014,59,"response to stress",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2015,59,"response to stress",15,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2001,59,"reproduction",6,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2002,59,"reproduction",7,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2003,59,"reproduction",10,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2004,59,"reproduction",1,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2005,59,"reproduction",27,2,0
"Thyroid hormone receptor alpha","CHEMBL1860",2006,59,"reproduction",17,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2007,59,"reproduction",54,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2008,59,"reproduction",38,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2012,59,"reproduction",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2013,59,"reproduction",33,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2014,59,"reproduction",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2015,59,"reproduction",15,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2001,59,"regulation of protein localization",6,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2002,59,"regulation of protein localization",7,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2003,59,"regulation of protein localization",10,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2004,59,"regulation of protein localization",1,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2005,59,"regulation of protein localization",27,2,0
"Thyroid hormone receptor alpha","CHEMBL1860",2006,59,"regulation of protein localization",17,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2007,59,"regulation of protein localization",54,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2008,59,"regulation of protein localization",38,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2012,59,"regulation of protein localization",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2013,59,"regulation of protein localization",33,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2014,59,"regulation of protein localization",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2015,59,"regulation of protein localization",15,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2001,59,"neurological system process",6,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2002,59,"neurological system process",7,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2003,59,"neurological system process",10,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2004,59,"neurological system process",1,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2005,59,"neurological system process",27,2,0
"Thyroid hormone receptor alpha","CHEMBL1860",2006,59,"neurological system process",17,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2007,59,"neurological system process",54,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2008,59,"neurological system process",38,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2012,59,"neurological system process",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2013,59,"neurological system process",33,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2014,59,"neurological system process",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2015,59,"neurological system process",15,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2001,59,"multicellular organismal development",6,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2002,59,"multicellular organismal development",7,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2003,59,"multicellular organismal development",10,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2004,59,"multicellular organismal development",1,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2005,59,"multicellular organismal development",27,2,0
"Thyroid hormone receptor alpha","CHEMBL1860",2006,59,"multicellular organismal development",17,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2007,59,"multicellular organismal development",54,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2008,59,"multicellular organismal development",38,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2012,59,"multicellular organismal development",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2013,59,"multicellular organismal development",33,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2014,59,"multicellular organismal development",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2015,59,"multicellular organismal development",15,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2001,59,"immune system process",6,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2002,59,"immune system process",7,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2003,59,"immune system process",10,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2004,59,"immune system process",1,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2005,59,"immune system process",27,2,0
"Thyroid hormone receptor alpha","CHEMBL1860",2006,59,"immune system process",17,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2007,59,"immune system process",54,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2008,59,"immune system process",38,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2012,59,"immune system process",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2013,59,"immune system process",33,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2014,59,"immune system process",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2015,59,"immune system process",15,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2001,59,"homeostatic process",6,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2002,59,"homeostatic process",7,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2003,59,"homeostatic process",10,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2004,59,"homeostatic process",1,1,0
"Thyroid hormone receptor alpha","CHEMBL1860",2005,59,"homeostatic process",27,2,0
"Thyroid hormone receptor alpha","CHEMBL1860",2006,59,"homeostatic process",17,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2007,59,"homeostatic process",54,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2008,59,"homeostatic process",38,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2012,59,"homeostatic process",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2013,59,"homeostatic process",33,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2014,59,"homeostatic process",32,3,0
"Thyroid hormone receptor alpha","CHEMBL1860",2015,59,"homeostatic process",15,1,0
